question,c3_mean_minus_c0_mean,c3_std_minus_c0_std,c3_range_minus_c0_range,category_primary
Could B be mistaken for an Arabic numeral?,0.0736549930842243,-0.0028339735978378244,0.05818872549184395,c0_wrong_to_wrong
Could Barron Trump have lived through the Mexican Revolution?,0.03889788105484282,0.01991800439660235,-0.13675053208640997,c0_wrong_to_wrong
Could Bart Simpson have owned comics with The Joker?,0.0709107596469859,-0.024499253943201127,0.014458947916314857,c0_wrong_to_correct
Could Buzz Aldrin have owned a computer?,-0.003918594531936881,0.003913400799421374,-0.02125064828540635,c0_wrong_to_correct
Could Carl Friedrich Gauss speak to someone 100 miles away?,0.1426169848256933,-0.017559134884002403,-0.03640180857556585,c0_correct
Could Casio's first invention be worn around the ankle?,-0.05049048735511452,-0.003067726671334925,-0.015119109335217762,c0_correct
Could Charlie Bucket be a hotel manager?,0.22124477750776483,-0.1108622474280424,-0.34043203670820754,c0_correct
Could Christopher Nolan borrow pants from Danny Devito?,0.15106445853063077,-0.0026307940707466226,-0.015794512468358612,c0_correct
Could Christopher Walken enlist in the United States Marine Corps?,0.053834600211131955,0.036817195057333274,0.011588857732769742,c0_correct
Could Chuck Norris ride a horse?,0.06280933216003537,0.06843345504643344,-0.023220553085777085,c0_wrong_to_wrong
Could Cosmic Girls play League of Legends alone?,0.2977742612958255,-0.15003256295897166,-0.47294167362533135,c0_wrong_to_correct
Could Durian cause someone's stomach to feel unwell?,0.03690214969642769,0.04658279444433144,0.05244178955018597,c0_wrong_to_correct
Could Eddie Hall hypothetically deadlift the world's largest cheeseburger?,0.12560543027051563,0.02272514985330598,-0.21618042256443193,c0_correct
Could Edward Snowden have visited the headquarters of United Nations Conference on Trade and Development?,0.06105868358464028,0.07031526089408063,0.0719549193407083,c0_wrong_to_wrong
Could Edward Snowden join MENSA?,0.06147316895557542,0.011612589864163747,-0.0167516536617498,c0_wrong_to_wrong
"Could Elizabeth I of England have seen the play Dido, Queen of Carthage ?",0.10833810323232451,-0.09891765051117754,-0.13873645467137452,c0_wrong_to_correct
Could Goofy have counted nine planets in his first year?,0.14392416159282972,-0.04536702920542013,-0.0012561642153299246,c0_wrong_to_wrong
Could Intel products be purchased at McDonald's?,-0.00032497261064790006,-0.02331502845564304,0.06042877692222026,c0_correct
Could Jamie Brewer have attended the United States Naval Academy?,0.16190815550271087,-0.09109191229504648,0.058898877693832175,c0_correct
Could Javier Sotomayor jump over the head of the average giraffe?,0.11013984304965263,-0.015957649538055563,-0.03127625749391161,c0_correct
Could Johnny Carson's children fill out a water polo team?,0.2041977175407298,-0.016779230585775684,-0.05541995210061945,c0_correct
Could Lil Wayne legally operate a vehicle on his own at the beginning of his career?,0.007865440996036921,0.07460574014602028,0.06149036858484913,c0_correct
Could Lil Wayne's children ride in a Chevrolet Corvette ZR1 together?,0.03926898045376148,-0.036356929238197055,-0.13172684183189376,c0_correct
Could Marco Rubio ride the Candymonium roller coaster at Hershey Park?,-0.009083317544773761,0.11594939894687928,-0.04029131098416583,c0_wrong_to_wrong
Could Moulin Rouge have been hypothetically used as Spain's Spanish American War triage center?,0.2708331560354055,-0.04051118511184809,-0.0034717766558663987,c0_wrong_to_wrong
Could Oprah Winfrey buy dozens of her staff Bugatti luxury cars?,0.07910892981532314,0.027475590360794,0.04152254182267312,c0_wrong_to_correct
Could Quartz be useful to humans if plants died off and there was no oxygen?,0.18714439043567266,0.023995558447900134,0.07808901741673135,c0_wrong_to_correct
Could Reza Shah be related to Queen Elizabeth I?,0.04878512814209557,-0.0011594528565741502,-0.1100904009713839,c0_correct
Could Robert Wadlow hypothetically see Frankenstein's monster's bald spot from above?,0.3524098592856173,-0.34173635042077954,-0.823015555529578,c0_wrong_to_correct
Could SNL be why Jenny McCarthy does not get along with her cousin?,-0.006718479718247683,-0.01976182690249062,-0.00532085401814919,c0_wrong_to_correct
Could Sainsbury's buy Tesco?,0.19745530876524497,-0.04575836827618701,0.056599728902398394,c0_correct
Could Scooby Doo fit in a kangaroo pouch?,-0.025806888531169858,-0.006864854114321084,0.05856318579489317,c0_correct
Could Stephen King join the NASA Astronaut Corps?,-0.11482699562289467,0.09732166975241077,0.4593713210960464,c0_correct
Could Sugar Ray Robinson box if he stole in Iran?,-0.4270281380658431,0.16306817212104274,0.47007396403408774,c0_correct
Could William Franklyn-Miller win a 2020 Nascar Cup Series race?,-0.04497864383057881,0.04647559219059477,0.3217960383975619,c0_correct
Could a Bengal cat hypothetically best Javier Sotomayor's record?,0.05167286128046411,0.03744230904879159,0.049979190918616245,c0_wrong_to_wrong
Could a Diwali celebration feature a crustacean?,0.008057406468665151,0.02594346997376995,0.029905359528544895,c0_wrong_to_wrong
Could a bee hummingbird balance a scale with a single pea on it?,0.22477167485917837,-0.2125671803784817,-0.7227253474277999,c0_correct
Could a chipmunk fit 100 chocolate chips in his mouth?,0.032232501370897615,0.01504063395912214,0.029627402794469626,c0_correct
Could a dichromat probably easily distinguish chlorine gas from neon gas?,0.12008049831696233,-0.05539700322333735,-0.026320500901781174,c0_correct
Could a fan of the Botany Swarm vote for John Key?,0.2335368718079116,-0.1612489594391694,-0.5621660023575031,c0_wrong_to_wrong
Could a giant squid fit aboard the deck of the titanic?,0.006904120569804051,0.04820349019843134,0.2783045159192894,c0_wrong_to_wrong
Could a hundred thousand lolcats fit on a first generation iPhone?,0.002814592084910972,0.040116265460203304,0.046474418967030084,c0_wrong_to_wrong
Could a markhor give birth three times in a single year?,-0.01347485719828001,0.00029067706235674784,0.0866052581649237,c0_correct
Could a silverfish reach the top of the Empire State Building?,-0.038522155142394876,0.04816033395813979,0.06954631653762378,c0_correct
Could a single bitcoin ever cover cost of a Volkswagen Jetta?,0.10804612506202449,-0.06034398544240244,-0.0864653966288842,c0_wrong_to_wrong
Could a sloth hypothetically watch an entire episode of Scrubs underwater?,0.1388275449359999,-0.048667833095530466,-0.0015631407729140845,c0_wrong_to_wrong
Could a snowy owl survive in the Sonoran?,0.07612699531277556,-0.02706932872378337,-0.13320419216132984,c0_correct
Could a student at the University of Houston see a caracal on campus?,0.16258178898913134,-0.07248313575929294,0.010569543942791415,c0_correct
Could a wandering albatross fly from Bucharest to New York City without a rest?,0.1475980013025877,-0.025364237876798312,-0.010631313857161429,c0_wrong_to_correct
Could a young Wizard of Oz Scarecrow have gotten Cerebral palsy?,0.046265826764439355,-0.06959922716178335,-0.04257841258882067,c0_correct
Could all Tahiti hotels hypothetically accommodate US D-Day troops?,0.08936706025935004,0.013572140664736887,0.03768624616371774,c0_correct
Could amoebas have played a part in the Black Death?,0.14606832607190223,-0.048801054787787845,-0.07398114800745426,c0_wrong_to_correct
Could an elephant easily defeat a male macaque?,-0.022974562294885814,0.07467303634805611,0.01583844470811946,c0_wrong_to_wrong
Could an escapee swim nonstop from Alcatraz island to Siberia?,-0.038593987108749284,-0.012626585645360344,0.002113542597325546,c0_correct
Could an infant solve a sudoku puzzle?,-0.031918348761400206,0.034216301976973396,0.05560492330449007,c0_correct
Could chives be mistaken for grass?,-0.015892334958207965,-0.02520428132775243,-0.06803586848937071,c0_wrong_to_wrong
Could eating Chinook salmon help Ryan Reynolds?,0.028403275401776562,0.055833970979656034,-0.013269311535912265,c0_wrong_to_correct
Could largest ship from Voyages of Christopher Columbus haul Statue of Liberty?,0.08116712118099167,0.033573904351132944,0.009824808957126008,c0_correct
Could morphine cure HIV?,0.21424819757251468,-0.2139817139329817,-0.6068161100711151,c0_correct
Could someone mistake the smell of your brussels sprouts for a fart?,0.2359324672379588,-0.14166619232426444,-0.412363433145452,c0_wrong_to_correct
Could someone theoretically use an armadillo as a shield?,-0.05866181911926993,0.03407355549765151,0.04317263714810937,c0_wrong_to_wrong
Could someone with fine motor control issues benefit from an altered keyboard layout?,0.09339493596791004,-0.0005371269796943245,-0.010795627790857854,c0_wrong_to_wrong
Could the Austrian casualties from Seven Years' War fit in Indianapolis Motor Speedway?,0.24274920333447214,-0.17894876999660664,-0.5599872740551177,c0_wrong_to_correct
Could the Port of Baltimore handle the entire world's cargo production of ginger each year?,0.08451423563553151,-0.03852844120610238,-0.008192235983420226,c0_wrong_to_wrong
Could the Powepuff Girls make the background to the Azerbaijani flag?,0.2418381435697221,-0.1835062261276409,-0.5542551302564119,c0_wrong_to_correct
Could the Spice Girls compete against ŽRK Kumanovo?,0.09653195517530755,-0.006766781765422558,-0.0077377874986195305,c0_correct
Could the children of Greek hero Jason hypothetically fill a polo team?,0.22433671290081025,-0.11541421382119726,-0.16269671753847303,c0_wrong_to_correct
Could the endowment of Johns Hopkins University pay off the MBTA debt?,-0.0415841677258606,0.00891130467592316,0.015608198496744774,c0_correct
"Could the main character of ""Alice's Adventures in Wonderland"" join a Masonic Lodge?",0.18350000507414688,-0.07035176629886464,0.0038300580732612,c0_correct
Could the members of The Police perform lawful arrests?,0.0836237046686985,0.037365331980274086,0.031376204486363246,c0_correct
Could you buy Hershey's Kisses in red foil with farthings after 1960?,0.24336522411557915,-0.17082738989180532,-0.537593728297641,c0_correct
Could you go to New York Public Library and the Six Flags Great Escape in the same day?,0.021205297413709023,0.0016724776371283556,0.00042586456404714035,c0_wrong_to_wrong
Could you make the kitchen 'holy trinity' without celery?,-0.1327337524804657,0.018408190909315447,0.00916554223601318,c0_correct
Could you windsurf in Puerto Rico during Hurricane Maria?,0.07394672765231702,-0.03016515564293948,0.02675078737907488,c0_correct
Did Al Capone carry a smartphone?,0.08568466796825491,-0.027228876417012438,-0.03773892834359316,c0_correct
Did Al Pacino act in a movie during World War II?,-0.015045888285011633,0.022342951526886118,0.04983506338514321,c0_correct
Did Alan Rickman have an improperly functioning organ?,0.021764005705915523,-0.02259471843640326,0.025136066970710247,c0_wrong_to_wrong
Did Alfred Hitchcock include internet slang in his films?,-0.011508314024016975,0.019526972079675353,0.03093154986443447,c0_correct
Did Alfred Nobel write a banned book?,-0.07473237204342231,0.07193173124252794,0.1655757545416907,c0_wrong_to_wrong
Did Alice's Adventures in Wonderland inspire Macbeth?,0.2092248188462651,-0.12550441973098905,-0.17034519711809604,c0_correct
Did Andy Warhol influence Art Deco style?,0.04044642287457911,-0.01891884451465803,0.08210292149461373,c0_wrong_to_wrong
Did Archduke Franz Ferdinand of Austria participate in the Pacific War?,-0.020610528141413398,0.012689935795686613,-0.020878511715707315,c0_correct
Did Benito Mussolini wear bigger shoes than Hafþór Björnsson?,-0.14776032390904603,0.17317165542720708,0.22402347255293387,c0_correct
Did Bill Gates achieve Latin honors?,-0.08817480957490287,0.04250832558442702,0.015715732637469282,c0_correct
Did Bill Gates help to develop the PlayStation 4?,-0.06891637803487027,-0.0003621364467825128,-0.10390818704501736,c0_correct
Did Brad Peyton need to know about seismology?,0.12854460323550143,-0.05712780407888535,-0.22483189873894904,c0_wrong_to_correct
Did Brazilian jiu-jitsu Gracie founders have at least a baker's dozen of kids between them?,0.23337229224635525,-0.049074736667358565,0.050213683357389405,c0_wrong_to_correct
Did Bruiser Brody wrestle on WWE Raw?,0.13968434658944406,-0.0659539775348279,-0.10282868821274638,c0_correct
Did Christina Aguilera turn her chair around for Kelly Clarkson on The Voice?,0.10350534837472669,0.006968725172417922,0.04246639965480925,c0_correct
Did Christopher Columbus break the fifth commandment in Christianity?,-0.23477945503911823,0.2350664078148758,0.6270929339195327,c0_wrong_to_wrong
Did Clark Gable appear in any movies scored by John Williams?,0.16638608686111034,-0.1361511349317627,-0.21069566028501907,c0_correct
Did Clark Gable marry more women once than Richard Burton?,0.07663704949359462,-0.00289493124346335,-0.014170147893992957,c0_wrong_to_wrong
Did Columbus obtain his funding from the rulers of the Portugese Empire?,0.15974634045989777,-0.05027407703276182,-0.06663341888423624,c0_correct
Did Confederate States Army influence West Point fashion?,0.09896753728848207,-0.03856649844901844,0.04830721276372196,c0_wrong_to_correct
Did Cynthia Powell celebrate a silver anniversary with John Lennon?,-0.12553658292309844,0.11365610594494982,0.13736195329193934,c0_correct
Did Dale Jr hug his dad after their last Daytona 500 together?,-0.11601730009209299,0.10116023699145982,-0.0011328056539432474,c0_correct
Did Demi Lovato's ancestors help turn maize into popcorn?,-0.21868190158647227,0.04207198132527046,0.0601825480585948,c0_wrong_to_correct
Did Disney get most of Rudyard Kipling's The Jungle Book profits?,0.3284618995245122,-0.09183038137585792,-0.34943153339937005,c0_wrong_to_correct
Did Disney's second film rip off a prophet story?,0.220902842043307,-0.0254585580369997,0.0204082373928538,c0_wrong_to_wrong
Did Doctor Strange creators also make Batman?,0.07120786204880203,-0.09688843701575028,-0.23754784018271158,c0_correct
Did Donatello use a smartphone?,0.1695385279761512,-0.05240120012360594,-0.00868144856740849,c0_correct
Did Douglas Adams use email as a child?,-0.08342590635276548,0.10043229319742569,0.2743981849482696,c0_correct
Did Eddie Murphy's father see his first stand up show?,0.10806635004694776,-0.04328187415133222,0.0436411459498649,c0_correct
Did Eiffel Tower contribute to a war victory?,0.033912186327133775,-0.009332061532563996,0.0016635885625504443,c0_wrong_to_wrong
Did Elizabeth II frequently visit Queen Victoria?,0.04768610080970204,-0.029066670533926142,-0.03724975762247584,c0_correct
Did Elle Fanning play an essential part in ending apartheid?,-0.07034537423230114,0.009378912641890558,0.012259861669226768,c0_correct
Did Emma Stone pursue a higher education?,0.1442653638631881,-0.0453744849993879,-0.05389049041891725,c0_correct
Did England win any Olympic gold medals in 1800?,-0.043029806668819504,0.11068428815209178,0.4556527990708642,c0_correct
Did Eric Clapton have similar taste in women to one of the Beatles?,0.24500700833097588,-0.0819876161650242,-0.053317121557218794,c0_wrong_to_wrong
Did Evander Holyfield compete in an Olympics hosted in the western hemisphere?,-0.021979318350856536,0.048670368590323865,0.14902547502142505,c0_wrong_to_correct
Did France win the French Revolution?,0.04081050849906931,0.01834285563343313,0.08170837729563096,c0_correct
Did François Mitterrand serve under Napoleon Bonapart in the French army?,-0.0665935856581581,0.056025946572414304,-0.050439508252989707,c0_correct
Did Gauss have a normal brain structure?,0.09329324931772132,0.01254450117914685,-0.04609258327535459,c0_correct
Did Gladiator's weapon of choice require less hands than Soul Calibur's Faust?,0.007928127522229822,0.004886456576362719,-0.03051910675413394,c0_wrong_to_wrong
Did Hamlet's author use email?,0.235715758066098,-0.196577598887044,-0.6584302524996866,c0_correct
Did Harvey Milk ever run for governor?,0.041553343810383225,-0.06223960577083126,0.006789092487203496,c0_correct
Did Heracles famous labors exceed a baker's dozen?,-0.10266134908838465,0.11631559717863663,0.13564712919135746,c0_correct
Did Holy Saturday 2019 have special significance to pot smokers?,0.0744187134842702,-0.014587393710390417,0.035489314011621365,c0_wrong_to_correct
Did Ice make people rich?,0.004451266842521284,0.0013667627322082598,0.0737609395457347,c0_wrong_to_wrong
Did Irish mythology inspire Washington Irving?,0.21097037456013223,-0.030990613794976862,-0.18516551467903908,c0_wrong_to_correct
Did Ivan the Terrible use the Byzantine calendar?,0.30198948073858467,-0.11148148987461792,-0.032317196703759654,c0_wrong_to_wrong
Did Jack Dempsey fight the current WBC heavyweight champion?,0.02144301057826825,0.006293066886191967,-0.08252381482845617,c0_correct
Did Jack Dempsey have most title fight wins in either of his weight classes?,0.11973251058815815,-0.00966261887909775,0.08765216625898142,c0_correct
Did Jackson 5 members exceed number in The Osmonds?,0.028844933753989888,-0.00011281607505259084,-0.0068586103380394725,c0_correct
Did James Watson's partner in studying the double helix outlive him? ,0.009980439685392417,-0.002969630449108862,0.012397703995874365,c0_correct
Did Jane Austen suffer from middle child syndrome?,0.1751325558521245,-0.09291927237491013,-0.05887936629106105,c0_correct
Did Japanese serfdom have higher status than English counterpart?,0.04054445770579651,-0.0010334263348284467,0.019199436965850913,c0_wrong_to_wrong
Did Jay-Z ever collaborate with Louis Armstrong?,0.04749862565378549,-0.03285148268547605,-0.05242286862263301,c0_correct
Did Jeremy Irons master sweep picking as a child?,-0.0061558141793670584,0.02683363255192206,0.003990988626298431,c0_correct
Did Jerry Seinfeld have reason to cheer in 1986?,-0.007850353910484165,-0.023963661545852832,-0.04589791121371967,c0_wrong_to_correct
Did Johann Sebastian Bach ever win a Grammy Award?,0.1249409566194788,-0.052589018261194276,0.04012304603704131,c0_correct
Did Johann Sebastian Bach leave his first wife for his second wife?,0.13764295158387152,-0.0647908232851826,-0.018302742722718812,c0_correct
Did John Kerry run in the 2010 United Kingdom general election?,-0.12257371724071864,0.07314229827637525,0.02913503589962796,c0_correct
Did John Lennon listen to Compact discs?,0.2652590367578376,-0.09019227005685071,0.013227957450032357,c0_correct
Did Johnny Carson win enough Emmy's to fill a carton if Emmy's were eggs?,-0.04942143109494812,0.05780056222366198,-0.042403703260275316,c0_correct
Did Jon Brower Minnoch suffer from anorexia nervosa?,0.05452046931406185,-0.0315492092232762,-0.019892778355376506,c0_correct
Did Julia Roberts practice blast beats as a child?,0.040130695917607984,-0.06158321355448779,-0.004879011028092517,c0_correct
Did Julius Caesar read books on Pharmacology?,0.24784689907279467,-0.096211135548532,-0.021101474309770607,c0_correct
Did Karl Marx influence the communist party of China?,-0.03228724276279915,0.01101929951714925,-0.007691513928101856,c0_wrong_to_wrong
Did Kim Il-sung network on LinkedIn?,-0.050539571438850794,0.08730471806166681,0.3139195894958421,c0_correct
Did King James I despise fairy beings?,-0.004036524978080158,-0.012557567383529311,0.03170218974265926,c0_wrong_to_wrong
Did King of Portuguese people in 1515 have familial ties to the Tudors?,0.21563556662308692,-0.09404960616052904,-0.10796362413165483,c0_wrong_to_correct
Did Klingons appear in the movie The Last Jedi?,0.06689427314220542,-0.06634823597451814,-0.19518718004976376,c0_correct
Did Kurt Cobain's music genre survive after his death?,0.1933402306366907,-0.12659306312902713,-0.135830008447967,c0_wrong_to_correct
Did Leonardo da Vinci lack contemporary peers in his home city?,0.16628836609759523,-0.0888320758994009,-0.03865707540985208,c0_correct
Did Martin Luther believe in Satan?,-0.11884341061984194,0.1038689101865333,0.24068084601445527,c0_wrong_to_wrong
Did Medieval English lords engage in fair trade with peasants?,-0.10413488351900946,-0.02528419798336584,0.09020718142584638,c0_correct
Did Metallica band members cutting their hair hurt their sales?,0.05292709387951644,0.01326158607763328,0.017749693660751742,c0_wrong_to_wrong
Did Methuselah live at least 800 years as long as Sarah?,0.2163207779297348,-0.1833086252523976,-0.5693827718518629,c0_wrong_to_correct
Did Mickey Mouse appear in a cartoon with Bugs Bunny in 1930?,-0.03028113084576345,-0.008512436396408585,-0.1292838424274414,c0_correct
Did Mike Tyson do something very different than McGruff's slogan to Evander Holyfield in 1997?,0.2474062033964668,-0.16791460449406642,-0.2505046830116143,c0_correct
Did Mike Tyson train to use the gogoplata?,-0.06500219714461919,0.054617366238965126,-0.05135916098917548,c0_correct
Did Millard Fillmore help to establish the University of Pittsburgh?,0.12445948819383279,-0.03572739544021708,0.021328369504198585,c0_correct
Did Modern Family win a Slammy award?,-0.3173622938495998,0.20262264418994053,0.5653945340830391,c0_correct
Did Monty Python write the Who's on First sketch?,-0.01244004185909009,0.0048405942504397,-0.00716613850221981,c0_correct
Did Moon Jae-in earn the Abitur as a teenager?,0.16755567351878997,-0.06377157273581358,-0.06712618888203381,c0_correct
Did Naruto escape the Temple of Doom?,0.36282553089904734,-0.18682425423863064,-0.008584672990771924,c0_correct
Did Native American tribes teach Spaniards how to cultivate maize?,-0.12920124506456854,0.03935409775003823,0.09182333730299741,c0_wrong_to_correct
Did Neanderthals use arithmetic?,-0.03095699496297144,0.01586902936946677,-0.0005339263247426951,c0_correct
Did Nine Inch Nails inspire Aretha Franklin's sound?,0.019712677412377033,0.026497910623238363,0.052447668820148174,c0_correct
Did Osama bin Laden likely abstain from alcohol?,-0.06363695606100928,0.08909612013890983,0.028218207902848347,c0_wrong_to_wrong
Did Paul the Apostle's cause of death violate the tenets of Ahimsa?,0.10623500193299507,-0.031257408556174926,0.04414282083667975,c0_wrong_to_wrong
Did Pedubastis I know Japanese people?,0.11759268334239514,-0.005686852458673619,-0.08024422184271818,c0_correct
Did Pink Floyd have a song about the French Riviera?,0.05493303780124914,-0.0805417038674294,-0.01633839885981736,c0_wrong_to_correct
Did Polar Bears roam around in Ancient Greece?,0.02603677233869761,-9.939297151789761e-05,0.03700807789996008,c0_correct
Did President William Howard Taft read DC Comics?,0.21983677117168066,-0.133320539716948,-0.281397250112448,c0_correct
Did Queen Elizabeth I read the works of Jean-Paul Sartre?,-0.03760397037333285,0.047107180749511646,0.10233340093915766,c0_correct
Did Queen Elizabeth The Queen Mother and her daughter share name with Tudor queen?,0.07411481282114174,-0.045388862751332915,0.02708938614607137,c0_wrong_to_wrong
Did Rahul Dravid ever kick a field goal?,0.05577850069369661,-0.002642211344579537,-0.01748721573915768,c0_correct
Did Rand Paul frequently swim in Lake Michigan during his undergraduate years?,0.2085657996178869,-0.03557645171237461,-0.04091862115539413,c0_correct
Did Richard III's father have greater longevity than him?,0.11135664325665628,-0.029882815213474745,0.01932581256630861,c0_wrong_to_wrong
Did Rumi spend his time in a state of euphoria?,0.22257337547290157,-0.178618957057176,-0.35215208824693234,c0_wrong_to_correct
Did Saint Augustine use the Julian calendar?,-0.04778574906743549,0.03884161962825705,0.09099912513610253,c0_wrong_to_wrong
Did Sartre write a play about Hell?,0.035080838095904676,-0.03789167744488303,-0.42093465865344204,c0_wrong_to_correct
Did Secretariat win a Formula One championship?,-0.10985416195495767,0.12917452242947067,0.4378482464528973,c0_correct
Did Snoop Dogg refuse to make music with rival gang members?,0.18283046578970752,-0.11473132063302877,-0.06732893936716688,c0_correct
Did Solomon make up bigger percentage of Islamic prophets than Kings of Judah?,0.1622171377354218,-0.07287776696283865,-0.0656674620761376,c0_correct
Did Sony definitively win the video game war against Sega?,0.27261836837057785,-0.020487411406704847,0.011171850900386526,c0_wrong_to_wrong
Did Spiderman fight against Falcon in the MCU?,-0.017192828969156526,-0.004712800421571017,0.07442619936113026,c0_wrong_to_wrong
Did Subway have a sex offender as a spokesperson?,-0.24434097637918628,0.0747615715045401,0.2739907527661878,c0_wrong_to_wrong
Did Terry Pratchett write about quantum mechanics?,0.20005182294714208,-0.1337737407823428,-0.4048375442195261,c0_wrong_to_correct
Did The Who have to cancel tours due to World War II?,0.08869972855063823,-0.08158206912073249,-0.15643757427073324,c0_correct
Did Thomas Greenhill's parents violate the concept of monogamy?,0.13905763308114627,-0.018567711724009173,-0.043429567641607436,c0_correct
Did Tony Bennett have more children than he had wives?,0.1800053174194115,-0.03515897059695289,0.07334867181728122,c0_wrong_to_wrong
Did U2 play a concert at the Polo Grounds?,-0.13135508023772102,0.10936546060543437,0.06036857111801497,c0_correct
Did University of Pittsburgh founder have great deal in common with Judith Sheindlin?,0.20939039833006257,0.0002219789442078346,-0.019120343741539148,c0_wrong_to_correct
Did Van Gogh suffer from a mental disorder?,0.16575607792946523,-0.04023082698080871,0.02162002560313936,c0_wrong_to_correct
Did Wednesday have something to do with Thor?,0.1257538805695766,-0.05154860711691639,-0.06697680323864175,c0_wrong_to_correct
Did Woodrow Wilson consider Blacks to be equal members of society?,0.21248855259695354,-0.02157201561299593,0.033296347526690195,c0_correct
Did Zorro carve his name into items regularly?,-0.04449705773564194,0.008848921578951341,0.060142659746936,c0_correct
Did a Polish poet write sonnets about Islamic religion?,-0.006652748787272844,0.05316480233336887,-0.14507480532349204,c0_wrong_to_correct
Did any Golden Globe winners attend John Kerry's alma mater?,-0.008413237969108422,0.031159688394408358,0.040232528907656495,c0_wrong_to_wrong
Did any citizen of San Antonio vote for Boris Johnson?,0.24182198057662907,-0.04149307609040165,-0.03960781346075215,c0_correct
Did any cultures associate celery with death?,-0.16046847345231374,0.07354890068949965,0.0547755912942709,c0_wrong_to_correct
Did any killer Manson band members were named for exceed Charles Manson's kills?,-0.0018476221318209918,-0.00600566082042292,0.06449029496048164,c0_wrong_to_wrong
Did any of religions in which Himalayas are sacred originate in 19th century?,-0.1525568042311335,-0.014763863217787887,0.06251989500728461,c0_correct
Did any of the amazons on Xena: Warrior Princess star on later shows?,0.10093518182591865,0.018259595976161558,-0.010158785503372236,c0_wrong_to_wrong
Did anyone in the 1912 election take a majority of the popular vote?,-0.007888050497043886,-0.018553378407472454,0.008744828157746354,c0_correct
Did breakdancing grow in popularity during WW2?,0.17975652288123312,-0.048570629652306685,0.03770705868360946,c0_correct
Did children read Harry Potter and the Philosopher's Stone during the Albanian Civil War?,0.019721469357558252,0.0035400949747403376,-0.0030725428018145706,c0_wrong_to_correct
Did compact discs make computer gaming more popular?,0.18575211148078308,-0.004006281383805821,-0.013442989796465965,c0_wrong_to_correct
Did eggs need to be kept cold in the middle ages?,0.16386688064020472,-0.10717491952513569,-0.1155487107748735,c0_correct
Did either Kublai Khan or his grandfather practice monogamy?,-0.11081298191767841,0.043147945084575146,0.02898968364207588,c0_correct
Did land owners elect their rulers in the Kingdom of Hungary?,-0.027404498800687294,-0.028079270217372054,-0.012816994781915003,c0_correct
Did mercenaries fight for England in the Glorious Revolution?,0.04340863219036062,-0.005412400792124683,0.0008062885322527302,c0_correct
Did pirates who had scurvy need more Vitamin C?,-0.12541861621503947,0.04719445846637288,0.11957928284780461,c0_wrong_to_wrong
Did producer of Easy Rider ever star in a movie with Dean Cain's Princeton girlfriend?,0.1300834398024372,-0.08360106167750891,-0.07865102065965457,c0_wrong_to_correct
Did the 40th president of the United States forward lolcats to his friends?,-0.07276986016633147,0.01144623905369746,-0.08212686661624369,c0_correct
Did the Beatles write any music in the Disco genre?,-0.2184359350886529,0.1847113637787177,0.40523283971286295,c0_correct
Did the Cherokee people send a delegation to oppose allotment?,-0.1386518557034082,0.07417590276201341,0.11302512100634388,c0_wrong_to_wrong
Did the Eastern Orthodox Church and the Byzantine Empire ever use the same calendar?,0.04609342420869322,-0.02702377172067877,0.04615765746328426,c0_wrong_to_wrong
"Did the Gunpowder plot eliminate Mary, Queen of Scots bloodline?",0.08787433986824711,-0.017654461550978384,-0.0299366504445161,c0_correct
Did the Nepalese Civil War take place near India?,-0.015818619087251684,0.009913947497783238,0.2028497507798569,c0_wrong_to_wrong
Did the Paramount leader produce Titanic?,0.003502965567636407,0.015866966824619855,0.1151819154182071,c0_correct
Did the Qwerty keyboard layout predate computers?,0.18975479994561595,-0.07698060799264836,-0.11418631718483863,c0_wrong_to_wrong
Did the Royal Air Force fight in the Boxer Rebellion?,-0.19283387680328212,0.14897139636607368,0.3142705633222779,c0_correct
Did the Space Race use relay batons?,-0.2584446577618922,0.17047860363960135,0.29954461752459804,c0_correct
Did the Wall Street Crash of 1929 hurt the stocks of robotics companies?,-0.04101411142925537,0.06736725579617703,0.029794875303224666,c0_correct
Did the Watergate scandal help the Republican party?,-0.058860935948053084,0.008166750412645918,0.009356261402455934,c0_correct
Did the band Led Zeppelin own a prime number of gilded gramophones?,-0.013749280386195606,0.018292848222735192,-0.03085144102672399,c0_wrong_to_wrong
Did the color green help Theodor Geisel become famous?,0.005010606509833093,-0.012862229746114506,-0.018891835415433933,c0_wrong_to_wrong
Did the crew of Apollo 15 take pictures of Mount Sharp?,0.25776407768287724,-0.2169164730732588,-0.4612889263202572,c0_correct
Did the death of Helen Palmer have a significant effect on Dr. Seuss?,0.04982345841906366,-0.06800240315500042,0.03544928889985677,c0_wrong_to_correct
Did the first Duke of Valentinois play a key role in the Hundred Years' War?,0.08408147076021366,-0.047389576484806295,0.03141746762033959,c0_correct
"Did the founders of the biggest city in Orange County, California speak Italian?",-0.04799541454340772,0.011451655409663364,0.026687244073218652,c0_correct
Did the iPhone usher in the scientific revolution?,-0.1819755212288191,0.09948086463958977,0.18772186328471863,c0_correct
Did the lead singer of Led Zepplin ever perform with Ernest Chataway?,0.2677448555795394,-0.009953680871463366,0.0009178813202137537,c0_wrong_to_wrong
Did the leader of Heaven's Gate consider himself a prophet?,0.006557154279552502,-0.010863714243987965,-0.004332881243065745,c0_wrong_to_wrong
