question,c0_correct,c3_correct,c0_mean,c0_std,c0_range,c3_mean,c3_std,c3_range,category_primary
Could a sloth hypothetically watch an entire episode of Scrubs underwater?,False,True,0.8850424799525594,0.21187970192883765,0.7774292100282681,0.9568977129380136,0.13500185002022194,0.6793850321163712,c0_wrong_to_correct
Could a snowy owl survive in the Sonoran?,True,True,0.9068060661222969,0.16202238998387877,0.5149341231233725,0.9100595836521745,0.17634276430689907,0.7045659264573032,c0_correct
Could a student at the University of Houston see a caracal on campus?,True,True,0.9232269763948387,0.15852160068594107,0.5140685306160195,0.903489752357444,0.2151428844614168,0.8945186968753839,c0_correct
Could a wandering albatross fly from Bucharest to New York City without a rest?,False,True,0.7838387959256449,0.26910688597032234,0.8163315617094019,0.9440764876700788,0.13181993432137554,0.4779336424773867,c0_wrong_to_correct
Could a young Wizard of Oz Scarecrow have gotten Cerebral palsy?,True,True,0.9109151594301671,0.2011550312619197,0.7629485421635016,0.9324196378941749,0.15355678568883532,0.5892760428149955,c0_correct
Could all Tahiti hotels hypothetically accommodate US D-Day troops?,True,True,0.901811096240239,0.17923188030768814,0.6832416574758968,0.9156950626979447,0.18738026500888794,0.7579362858896674,c0_correct
Could amoebas have played a part in the Black Death?,False,True,0.8937981275360853,0.1722243770480528,0.5304262110358717,0.8532574112341403,0.21425434363614046,0.7587578685311878,c0_wrong_to_correct
Could an elephant easily defeat a male macaque?,True,True,0.9432112224745839,0.12662496898251277,0.4378827035338667,0.8669554547929628,0.26301610831045674,0.8401995266819793,c0_correct
Could an escapee swim nonstop from Alcatraz island to Siberia?,True,True,0.8557647970788254,0.21609460324823737,0.8198615488237003,0.8888923173023661,0.19295921857463116,0.7310799139876667,c0_correct
Could an infant solve a sudoku puzzle?,True,True,0.9536986758306873,0.11377064374397276,0.43841122769036833,0.9866759154325607,0.05618231448223498,0.24527993214688226,c0_correct
Could chives be mistaken for grass?,True,True,0.8433680693472998,0.2488198183624252,0.7480517513858932,0.9246100260411998,0.14254867079992578,0.4287386734173301,c0_correct
Could eating Chinook salmon help Ryan Reynolds?,True,True,0.9593983348246917,0.090161383222177,0.3522412064601991,0.975635109972043,0.0773374277673158,0.30856456651342956,c0_correct
Could largest ship from Voyages of Christopher Columbus haul Statue of Liberty?,True,True,0.9482604337832714,0.11119767522093764,0.4586649633153683,0.9354447841476649,0.16011400952295066,0.6244410084624509,c0_correct
Could morphine cure HIV?,True,True,0.8746004059541294,0.2122496054003768,0.6797169943973318,0.9340279727190477,0.1759968728676672,0.7885243909547746,c0_correct
Could someone mistake the smell of your brussels sprouts for a fart?,True,True,0.9301671863560087,0.13824859058611091,0.5089713236719204,0.8992904949834059,0.19511114100753416,0.7286447780356815,c0_correct
Could someone theoretically use an armadillo as a shield?,False,True,0.8477397653220606,0.23233130684452993,0.7421514289020009,0.8559424125535545,0.22261893609721634,0.6983541724023854,c0_wrong_to_correct
Could someone with fine motor control issues benefit from an altered keyboard layout?,True,True,0.7896506818459362,0.2664214625327933,0.6870055915456907,0.8911905612827198,0.17805928240604849,0.5232213145228151,c0_correct
Could the Austrian casualties from Seven Years' War fit in Indianapolis Motor Speedway?,False,True,0.8673155760992945,0.22867119154651508,0.7394029898934561,0.934005400592115,0.19854718838977198,0.8180721020432224,c0_wrong_to_correct
Could the Port of Baltimore handle the entire world's cargo production of ginger each year?,False,False,0.9267288615015494,0.15961253968846326,0.5883823457499762,0.8671701546513515,0.23665808321521883,0.7799933119697624,c0_wrong_to_wrong
Could the Powepuff Girls make the background to the Azerbaijani flag?,False,False,0.8846479298150205,0.21709708976575592,0.7424771988434993,0.9163302624282988,0.18631275915031809,0.8519557388401311,c0_wrong_to_wrong
Could the Spice Girls compete against ŽRK Kumanovo?,True,True,0.9798644759484528,0.0796625890812784,0.3749550189045239,0.9070480885763753,0.21005480549427902,0.7516550834524823,c0_correct
Could the children of Greek hero Jason hypothetically fill a polo team?,False,True,0.8137665124658616,0.25648622068677424,0.731061159536877,0.934173876774461,0.16286857190667625,0.7738272959190946,c0_wrong_to_correct
Could the endowment of Johns Hopkins University pay off the MBTA debt?,True,True,0.8594931249350025,0.19438310731654515,0.5879842311447585,0.9620363616963968,0.11532674601320234,0.5389868487101472,c0_correct
"Could the main character of ""Alice's Adventures in Wonderland"" join a Masonic Lodge?",True,True,0.9614898140510012,0.12100313016455529,0.501605937128804,0.9805311495936815,0.04897269927408102,0.20707411163787726,c0_correct
Could the members of The Police perform lawful arrests?,True,True,0.9628001026401436,0.11403365233798955,0.4812393328571244,0.9663100225620852,0.10291168332178732,0.4378317404202734,c0_correct
Could you buy Hershey's Kisses in red foil with farthings after 1960?,True,True,0.804209457515877,0.29669695680625097,0.783152486853103,0.8620312747665148,0.23483420110949957,0.796720739285146,c0_correct
Could you go to New York Public Library and the Six Flags Great Escape in the same day?,False,False,0.9019500339456844,0.18776089490396955,0.8306037446975532,0.8987597220762399,0.20351798575855587,0.7904225183129419,c0_wrong_to_wrong
Could you make the kitchen 'holy trinity' without celery?,True,True,0.9396538514475412,0.133349438143774,0.5406574763601795,0.9422128974335723,0.12254860373601516,0.40763772339261783,c0_correct
Could you windsurf in Puerto Rico during Hurricane Maria?,True,True,0.9135134045669513,0.14666160363069883,0.4816302376389672,0.9533416389480935,0.12588511123000204,0.4519239954205353,c0_correct
Did Al Capone carry a smartphone?,True,True,0.9369376942739324,0.11800920167149596,0.4078998944813249,0.9560469203968697,0.12683947069331095,0.4700206625907931,c0_correct
Did Al Pacino act in a movie during World War II?,True,True,0.9539665951268053,0.11767384639524153,0.4691234964870431,0.896314281011638,0.19871722133635206,0.7766201466658939,c0_correct
Did Alan Rickman have an improperly functioning organ?,False,True,0.87212406250773,0.20225844239889315,0.6748371610442034,0.8929075834416154,0.19437033956655989,0.6192849044278608,c0_wrong_to_correct
Did Alfred Hitchcock include internet slang in his films?,True,True,0.964916769096979,0.0988526164817801,0.3898556507501886,0.9057364238137687,0.14142894530010433,0.4379580507827713,c0_correct
Did Alfred Nobel write a banned book?,False,True,0.9070457211767525,0.20068438098008978,0.7627319248171354,0.88491721988674,0.23699866371976427,0.8408287345316485,c0_wrong_to_correct
Did Alice's Adventures in Wonderland inspire Macbeth?,True,True,0.9174112463031179,0.16587712847094854,0.510852485267869,0.9391505782556346,0.1233773751029651,0.4436223576719329,c0_correct
Did Andy Warhol influence Art Deco style?,True,True,0.9805013909380426,0.04828775639969148,0.19357025401923467,0.9534771647354852,0.10677685636960668,0.4378250388124456,c0_correct
Did Archduke Franz Ferdinand of Austria participate in the Pacific War?,True,True,0.9040459284528763,0.21226269323431465,0.8008341096702171,0.8871990179544456,0.22309062921228193,0.6878059130044046,c0_correct
Did Benito Mussolini wear bigger shoes than Hafþór Björnsson?,True,True,0.8350325152642931,0.2309751410690491,0.7405103552281145,0.9417225878010499,0.16248083807781966,0.6486039053717911,c0_correct
Did Bill Gates achieve Latin honors?,True,True,0.9460084982793557,0.13876548759997995,0.5149102699889931,0.9211951786991979,0.17898658406243495,0.5855454259377485,c0_correct
Did Bill Gates help to develop the PlayStation 4?,True,True,0.9630702625707176,0.10956612730704962,0.4793287676705579,0.8874802689095165,0.22906041267138827,0.8002664518618782,c0_correct
Did Brad Peyton need to know about seismology?,False,True,0.8598317989342661,0.22367583030402552,0.6587646673779055,0.9369835874411828,0.1173591387193201,0.4444015327749061,c0_wrong_to_correct
Did Brazilian jiu-jitsu Gracie founders have at least a baker's dozen of kids between them?,False,True,0.7571765253741801,0.3358293332573094,0.8815046031786354,0.9564277072788292,0.13101169199208781,0.5715805562406981,c0_wrong_to_correct
Did Bruiser Brody wrestle on WWE Raw?,True,True,0.9246111451128444,0.18928699835181773,0.6791842363411951,0.9127571411696804,0.19918479431614897,0.7310608068765567,c0_correct
Did Christina Aguilera turn her chair around for Kelly Clarkson on The Voice?,True,True,0.9377287998896727,0.12004169350369363,0.41354227275146904,0.9418024703395177,0.1421733488294565,0.6048642117655076,c0_correct
Did Christopher Columbus break the fifth commandment in Christianity?,False,True,0.7970678644552702,0.2951768621597369,0.7737173725626221,0.8965966174045699,0.23704152565881376,0.7469338245463375,c0_wrong_to_correct
Did Clark Gable appear in any movies scored by John Williams?,True,True,0.8788685256306925,0.2076528982560163,0.6258683810512145,0.9057428590700614,0.16336420181884226,0.44470413285959765,c0_correct
Did Clark Gable marry more women once than Richard Burton?,False,False,0.9296080186076471,0.1066046286571422,0.2942318412746794,0.8513842641359686,0.23198204209123643,0.7237762586345902,c0_wrong_to_wrong
Did Columbus obtain his funding from the rulers of the Portugese Empire?,True,True,0.9036874937423564,0.16652646876163035,0.5091134557811121,0.9471301345907012,0.11966187618874738,0.503193834209816,c0_correct
Did Confederate States Army influence West Point fashion?,False,True,0.8977933882835387,0.15138379391768925,0.6008405537134383,0.8898821949976288,0.16156223763416896,0.5157428158014683,c0_wrong_to_correct
Did Cynthia Powell celebrate a silver anniversary with John Lennon?,True,True,0.9483400635382304,0.10390042575961521,0.3470761121868068,0.9818254552258863,0.058377685714958306,0.2952005691739722,c0_correct
Did Dale Jr hug his dad after their last Daytona 500 together?,True,True,0.912921064791424,0.15495901940437634,0.5343408821315374,0.9707504464384277,0.09909761863833509,0.47027792599873164,c0_correct
Did Demi Lovato's ancestors help turn maize into popcorn?,False,True,0.8772709563575909,0.20151535172742896,0.7551767346552698,0.9352026224429202,0.1493337867042546,0.8347180691718585,c0_wrong_to_correct
Did Disney get most of Rudyard Kipling's The Jungle Book profits?,False,True,0.8632963071614393,0.18164150761604675,0.6633923886986508,0.883719777860475,0.19574464710074235,0.7583034049083636,c0_wrong_to_correct
Did Disney's second film rip off a prophet story?,False,True,0.8903755331590346,0.21147995568864683,0.7035025320617503,0.9051800212075942,0.18341424113366248,0.6928344126267184,c0_wrong_to_correct
Did Doctor Strange creators also make Batman?,True,True,0.9938511193697608,0.019154550811212107,0.10211156223279694,0.9099773326261161,0.19238120773089512,0.7619456718830874,c0_correct
Did Donatello use a smartphone?,True,True,0.9856962664288582,0.03223583811822263,0.1071388680190345,0.9061413923058048,0.23742754363883262,0.7756115951819815,c0_correct
Did Douglas Adams use email as a child?,True,True,0.8366584689162735,0.24559354387661145,0.7313686955242686,0.9345458564811887,0.15638812482653794,0.6037590965444026,c0_correct
Did Eddie Murphy's father see his first stand up show?,True,True,0.8743376952377323,0.21307604387532997,0.7731423996951807,0.9685668702602938,0.056498757868651134,0.18242923614425066,c0_correct
Did Eiffel Tower contribute to a war victory?,False,True,0.8644076494857467,0.1860668427813826,0.5330031223499196,0.9548455878290638,0.09537483176314601,0.4075840534959586,c0_wrong_to_correct
Did Elizabeth II frequently visit Queen Victoria?,True,True,0.9537647192730314,0.09009713057796465,0.35335185738562835,0.9384029392345978,0.1351334566018469,0.4180299528708331,c0_correct
Did Elle Fanning play an essential part in ending apartheid?,True,True,0.904934916933654,0.18160751520228718,0.5969675246517618,0.9760225628029816,0.06020144947051283,0.18243274476979898,c0_correct
Did Emma Stone pursue a higher education?,False,True,0.8993815744668593,0.20044244489184546,0.6981049096651957,0.9489798248415788,0.08662343143821032,0.2690459928323302,c0_wrong_to_correct
Did England win any Olympic gold medals in 1800?,True,True,0.9359043407806609,0.16521043903180876,0.5623131446447864,0.9463115143971835,0.1779034082452181,0.7674770204350156,c0_correct
Did Eric Clapton have similar taste in women to one of the Beatles?,False,True,0.8758570113758146,0.22395540730125335,0.7646632112183317,0.9767570616113818,0.09323285600587895,0.40736664068310624,c0_wrong_to_correct
Did Evander Holyfield compete in an Olympics hosted in the western hemisphere?,True,True,0.9380317007442582,0.13724278509764143,0.4378470532943295,0.9465445761743688,0.1537962283170502,0.793407087586464,c0_correct
Did France win the French Revolution?,True,True,0.8682866969326906,0.20313398059999555,0.645953443682381,0.896662768576011,0.17493692673580863,0.6957326920359956,c0_correct
Did François Mitterrand serve under Napoleon Bonapart in the French army?,True,True,0.9360160404940895,0.1427449576759803,0.5000039348433993,0.9321007302610816,0.1420469179409256,0.46711326777202855,c0_correct
Did Gauss have a normal brain structure?,True,True,0.8705204662620538,0.18371547706296948,0.717335941952707,0.9561563963181797,0.11134085883217919,0.42864761691984055,c0_correct
Did Gladiator's weapon of choice require less hands than Soul Calibur's Faust?,True,False,0.887598037655284,0.18427244941143103,0.556123836183265,0.8877726070802185,0.21411784912027595,0.8016714492952884,c0_correct
Did Hamlet's author use email?,True,True,0.9265204307082037,0.17924961264351555,0.6098213647713775,0.9170054830223532,0.1711859567326568,0.5934483840785232,c0_correct
Did Harvey Milk ever run for governor?,True,True,0.9564002583607293,0.10624040099599201,0.4387503436762923,0.9611124538920099,0.10205026740702601,0.4077373882014895,c0_correct
Did Heracles famous labors exceed a baker's dozen?,True,True,0.9737253444715233,0.05774471408407141,0.16461956112142062,0.8857107812682344,0.2571448110891525,0.7773003839768904,c0_correct
Did Holy Saturday 2019 have special significance to pot smokers?,False,True,0.8360277533648425,0.24468193734560673,0.7077926090350544,0.9243836464150764,0.19239231777666274,0.7043919311378766,c0_wrong_to_correct
Did Ice make people rich?,False,True,0.8253601182716913,0.23646704946314115,0.6343229423098949,0.9573997209793529,0.12993982374510266,0.5610004844559607,c0_wrong_to_correct
Did Irish mythology inspire Washington Irving?,False,True,0.9186257178238657,0.11778500207925367,0.34379991792352116,0.9470143328732077,0.13577423439406253,0.6343641345262709,c0_wrong_to_correct
Did Ivan the Terrible use the Byzantine calendar?,False,True,0.9309282261890105,0.18604567142147888,0.8355583338422102,0.9442002218736636,0.12543265863869432,0.568047877565633,c0_wrong_to_correct
Did Jack Dempsey fight the current WBC heavyweight champion?,True,True,0.9308898894306481,0.14141700203605254,0.5462051753780486,0.9484251716267587,0.12883823531728172,0.5072107733295783,c0_correct
Did Jack Dempsey have most title fight wins in either of his weight classes?,False,True,0.8797893493950592,0.19724336523784694,0.7586467783943824,0.9703630704462612,0.0939402439903031,0.4408346389825132,c0_wrong_to_correct
Did Jackson 5 members exceed number in The Osmonds?,True,True,0.9027974448200281,0.19000381945272957,0.7039842142721056,0.951130658948097,0.1658539465179277,0.7170601052957475,c0_correct
Did James Watson's partner in studying the double helix outlive him? ,True,True,0.891866182718572,0.21687557747962988,0.6907949159321418,0.9288946934236463,0.18309853328353035,0.7065368058469808,c0_correct
Did Jane Austen suffer from middle child syndrome?,True,True,0.9705804479253574,0.10567180555754935,0.4111780165643999,0.9175660799529812,0.15540869644415986,0.4765700037790801,c0_correct
Did Japanese serfdom have higher status than English counterpart?,False,True,0.8919491820304439,0.19164563593716297,0.5829504433472728,0.9913001262377279,0.027934634053053006,0.10387741326788114,c0_wrong_to_correct
Did Jay-Z ever collaborate with Louis Armstrong?,True,True,0.8593512263485722,0.2177263977945527,0.7211770503054901,0.972777557855869,0.06250529418736551,0.1909016409778228,c0_correct
Did Jeremy Irons master sweep picking as a child?,True,True,0.9398635784125456,0.15177162879860745,0.5682516890890792,0.9019567525310737,0.20245019051525143,0.7520350393889661,c0_correct
Did Jerry Seinfeld have reason to cheer in 1986?,True,True,0.9333098371582939,0.13179580312185676,0.3960940674297194,0.9203825949455594,0.19828815749047882,0.7315053364057039,c0_correct
Did Johann Sebastian Bach ever win a Grammy Award?,True,True,0.9617660558421189,0.07977277917456861,0.3014134242323645,0.93531096795098,0.12544930513452776,0.48689288805949527,c0_correct
Did Johann Sebastian Bach leave his first wife for his second wife?,True,True,0.923498023643639,0.14263645297536845,0.4198359567203658,0.9100763623648689,0.188075477497411,0.7924385528381797,c0_correct
Did John Kerry run in the 2010 United Kingdom general election?,True,True,0.984024001736557,0.0493171505096407,0.2227045117616402,0.8673338391517511,0.22976482499693243,0.7418587298754047,c0_correct
Did John Lennon listen to Compact discs?,True,True,0.888659424982731,0.24829509092964172,0.777301445888879,0.9442786700425503,0.13823518101394758,0.546985252711395,c0_correct
Did Johnny Carson win enough Emmy's to fill a carton if Emmy's were eggs?,True,True,0.8852384832459506,0.24759446994170536,0.7833433585080535,0.9245134795633293,0.1409376252382013,0.5928897839205096,c0_correct
Did Jon Brower Minnoch suffer from anorexia nervosa?,True,True,0.9113583502148085,0.19089163102507034,0.7961705420732536,0.8695152808766357,0.2664396897167629,0.7982862481884936,c0_correct
Did Julia Roberts practice blast beats as a child?,True,True,0.9025737707728894,0.19911923354091243,0.7342383374722204,0.916886084649457,0.1807042676318998,0.6798457902080082,c0_correct
Did Julius Caesar read books on Pharmacology?,True,True,0.8709891121342358,0.1957151922659647,0.6136092660892646,0.9120623129636146,0.15265918951548693,0.4991569581907487,c0_correct
Did Karl Marx influence the communist party of China?,True,True,0.9113082111013574,0.1862179486327931,0.7037646778799527,0.9211053851295351,0.18323531001142734,0.7549995163356896,c0_correct
Did Kim Il-sung network on LinkedIn?,True,True,0.9148158839720542,0.18215416609179166,0.7204442151141539,0.9400140639297635,0.15727528152739192,0.5987263106881694,c0_correct
Did King James I despise fairy beings?,False,True,0.8032633369281577,0.248279734528031,0.7310636602058831,0.9673179926537953,0.07044243114574478,0.26905172203527106,c0_wrong_to_correct
Did King of Portuguese people in 1515 have familial ties to the Tudors?,False,True,0.844321994572065,0.22898907672037316,0.6796161432686674,0.9087103657462902,0.17352139439853037,0.5738949238164535,c0_wrong_to_correct
Did Klingons appear in the movie The Last Jedi?,True,True,0.9665556076138611,0.07861443062639997,0.26232452244842586,0.8860049330141527,0.22775958329333307,0.8472574202426677,c0_correct
Did Kurt Cobain's music genre survive after his death?,True,True,0.9177861696438057,0.1327951098766548,0.4295332519008984,0.9205723168235331,0.15358817922528759,0.5309491977918552,c0_correct
Did Leonardo da Vinci lack contemporary peers in his home city?,True,True,0.8767695062615556,0.2114127346843094,0.7029072159955717,0.932852351809854,0.14416748552669334,0.481992659164481,c0_correct
Did Martin Luther believe in Satan?,True,True,0.8484332965991076,0.26457098983690724,0.8225130145351491,0.9522510000633285,0.10041332540650572,0.3486461300452225,c0_correct
Did Medieval English lords engage in fair trade with peasants?,True,True,0.8837443611417556,0.16747746918255801,0.4847894853893219,0.9241702537487262,0.11843260508315373,0.4328665977515145,c0_correct
Did Metallica band members cutting their hair hurt their sales?,False,False,0.7617543970430433,0.2617121363709425,0.7668630414815907,0.8762737038087711,0.234810294130993,0.777317108502557,c0_wrong_to_wrong
Did Methuselah live at least 800 years as long as Sarah?,False,True,0.8500927188104439,0.2347406250627798,0.8120427054741369,0.9340890337185785,0.13798492395514825,0.5012711204413953,c0_wrong_to_correct
Did Mickey Mouse appear in a cartoon with Bugs Bunny in 1930?,True,True,0.9489308671462898,0.11064577114996642,0.44109954059390233,0.8679357538105673,0.23855291393704314,0.821337828749981,c0_correct
Did Mike Tyson do something very different than McGruff's slogan to Evander Holyfield in 1997?,False,False,0.8918981896465851,0.16018359890193973,0.5165387778452905,0.8326781130401862,0.2245063600547926,0.7066099473105463,c0_wrong_to_wrong
Did Mike Tyson train to use the gogoplata?,True,True,0.963016638054706,0.07927290803897401,0.33397120699278526,0.9502449964883808,0.11700420196638532,0.39229930915388045,c0_correct
Did Millard Fillmore help to establish the University of Pittsburgh?,True,False,0.9710498220595759,0.07057727768195304,0.2689457354049938,0.9776829876358593,0.07683981867039415,0.40062199177846736,c0_correct
Did Modern Family win a Slammy award?,True,True,0.9268775288300379,0.12968787129429893,0.5000950017296271,0.9399460127742164,0.14858681004703742,0.5624163111947709,c0_correct
Did Monty Python write the Who's on First sketch?,False,True,0.9563901236483855,0.07915355217491808,0.2402157202275943,0.901182828235229,0.1762962296191425,0.6795397869000344,c0_wrong_to_correct
Did Moon Jae-in earn the Abitur as a teenager?,True,True,0.9221327838373887,0.16891433915820228,0.6738858600479928,0.9344173897158455,0.17303547688331927,0.7855755426644517,c0_correct
Did Naruto escape the Temple of Doom?,True,True,0.9330885036145693,0.15180032775936667,0.5568355161232714,0.981036903104294,0.05323337129527424,0.2227065966278099,c0_correct
Did Native American tribes teach Spaniards how to cultivate maize?,True,True,0.994658326234604,0.012650164715895432,0.047037252946671715,0.9272835960915513,0.1575288124577609,0.574722140255184,c0_correct
Did Neanderthals use arithmetic?,True,True,0.8881432102935283,0.1838161501761608,0.5650680103028195,0.8568262741045372,0.2413134567384229,0.8479209432361983,c0_correct
Did Nine Inch Nails inspire Aretha Franklin's sound?,True,True,0.8676346128242595,0.24600087645141955,0.7486481916444175,0.9187069152059802,0.16685600952950327,0.7344596339233829,c0_correct
Did Osama bin Laden likely abstain from alcohol?,True,True,0.8728443007814489,0.18059644263802338,0.6211248810925527,0.9450173161377922,0.13151053244617877,0.37877440529428896,c0_correct
Did Paul the Apostle's cause of death violate the tenets of Ahimsa?,False,False,0.9135632875473771,0.17674682478587192,0.5840267001821335,0.8799713353603155,0.21777286138501534,0.6324122957648866,c0_wrong_to_wrong
Did Pedubastis I know Japanese people?,True,True,0.9668003473896553,0.0733133620544381,0.2706427002369892,0.8765605186937654,0.24508287044901023,0.8156471662500415,c0_correct
Did Pink Floyd have a song about the French Riviera?,True,True,0.8861095937421551,0.21965797524534542,0.6560303091859483,0.9564673479209307,0.10276849179142723,0.4084410250547569,c0_correct
Did Polar Bears roam around in Ancient Greece?,True,True,0.9269418918498348,0.16876030142293788,0.6795580468565958,0.8937219112366099,0.22341326050682614,0.7893113864212244,c0_correct
Did President William Howard Taft read DC Comics?,True,True,0.9057480506342616,0.19490232704725147,0.7437702423223667,0.9585290500095918,0.07826465187248213,0.22274006954678283,c0_correct
Did Queen Elizabeth I read the works of Jean-Paul Sartre?,True,True,0.9647213505718087,0.10878525981867836,0.5002765198149961,0.9657147127847088,0.07707610165136264,0.29451466453911757,c0_correct
Did Queen Elizabeth The Queen Mother and her daughter share name with Tudor queen?,True,True,0.9542608377272199,0.08281794205819462,0.26489783139226386,0.9694601789465043,0.0895995324142009,0.37754067012570147,c0_correct
Did Rahul Dravid ever kick a field goal?,True,True,0.9751582361369501,0.08594226335544648,0.37800350572790675,0.944626541784224,0.16227116833402613,0.7408220402037264,c0_correct
Did Rand Paul frequently swim in Lake Michigan during his undergraduate years?,True,True,0.9076399858168845,0.1876283006211741,0.6356686330952176,0.961931640385901,0.14817784646949597,0.7777283485544444,c0_correct
Did Richard III's father have greater longevity than him?,True,True,0.9424134810235264,0.17123106951708866,0.6947711057041214,0.9124306000633172,0.21081411356581,0.8210424344971549,c0_correct
Did Rumi spend his time in a state of euphoria?,False,False,0.826374746088114,0.29714053705741084,0.7892082849749482,0.8199622007373293,0.29166592072561476,0.8139113128229017,c0_wrong_to_wrong
Did Saint Augustine use the Julian calendar?,True,True,0.9559473660975191,0.12108236778101472,0.5570419778397695,0.9571616175302481,0.1268418249754841,0.4826587430694771,c0_correct
Did Sartre write a play about Hell?,True,True,0.9614687994587663,0.12832535507049314,0.5453132756262626,0.9319454850420716,0.15909890391796247,0.5469224152044635,c0_correct
Did Secretariat win a Formula One championship?,True,True,0.9715114146063396,0.06416748885337578,0.22841763617381394,0.8948114515446153,0.1904895637106124,0.6224669605071271,c0_correct
Did Snoop Dogg refuse to make music with rival gang members?,False,True,0.8677646603993332,0.23787210017753369,0.8023244210585443,0.920314510338275,0.16608064837651038,0.7785516667540445,c0_wrong_to_correct
Did Solomon make up bigger percentage of Islamic prophets than Kings of Judah?,True,True,0.8950882137272338,0.17634967728758033,0.6233791522182579,0.8697302968848315,0.2424090071419871,0.795966649777476,c0_correct
Did Sony definitively win the video game war against Sega?,False,True,0.8716600755326013,0.1686106630121333,0.46429332465972295,0.9576721685651292,0.08836195850773021,0.29003024110250597,c0_wrong_to_correct
Did Spiderman fight against Falcon in the MCU?,False,False,0.8928639841419848,0.19492475559179626,0.6229390647360167,0.9673396467021004,0.1100970931742635,0.4810201217294712,c0_wrong_to_wrong
Did Subway have a sex offender as a spokesperson?,False,True,0.8326101537908208,0.24832860447071434,0.7063618710170603,0.9827405060482238,0.07231783877096516,0.3929019217641251,c0_wrong_to_correct
Did Terry Pratchett write about quantum mechanics?,False,True,0.9132988025775287,0.18588219583359672,0.7353318728700193,0.9571671670875106,0.16075410418919725,0.7453669331382055,c0_wrong_to_correct
Did The Who have to cancel tours due to World War II?,True,True,0.916749317545063,0.2201649723506399,0.7983861832830922,0.9364778716038625,0.12604545044052912,0.4502377042772794,c0_correct
Did Thomas Greenhill's parents violate the concept of monogamy?,False,True,0.8891555635089095,0.23023305212441816,0.7547561359776833,0.8964538156703615,0.212547986426732,0.6462465248787714,c0_wrong_to_correct
Did Tony Bennett have more children than he had wives?,True,True,0.9206385215009194,0.1394067950202199,0.4107874031199451,0.9211986751846672,0.14887524490574494,0.4811345016178663,c0_correct
Did U2 play a concert at the Polo Grounds?,True,True,0.9509116531956076,0.13623579284948936,0.5933669309424047,0.9317593138332737,0.15615026303647372,0.6718017821213902,c0_correct
Did University of Pittsburgh founder have great deal in common with Judith Sheindlin?,False,False,0.8480349622239851,0.2544560268784607,0.7465817625431991,0.7544085724656684,0.3073107018151189,0.8213058360037407,c0_wrong_to_wrong
Did Van Gogh suffer from a mental disorder?,True,True,0.8594688216671087,0.21905784083837293,0.6126775206671577,0.9998514158432336,0.0005159291770825352,0.0021387986821970184,c0_correct
Did Wednesday have something to do with Thor?,False,True,0.8894018057808055,0.22732885703696273,0.8004736587992133,0.9835989475414645,0.03445601655472109,0.11283257625413701,c0_wrong_to_correct
Did Woodrow Wilson consider Blacks to be equal members of society?,True,True,0.8688890589400907,0.20754180378115375,0.6272817979349663,0.9447398655535852,0.167270094613417,0.8446404392236377,c0_correct
Did Zorro carve his name into items regularly?,True,True,0.7739670725593032,0.2737012562136608,0.8175796728479374,0.9300230095514879,0.10600421824143429,0.3208627155405679,c0_correct
Did a Polish poet write sonnets about Islamic religion?,True,True,0.8966518419411308,0.16110343048241121,0.48495332223603616,0.9889755975316462,0.0465539744612501,0.2289401802713471,c0_correct
Did any Golden Globe winners attend John Kerry's alma mater?,True,True,0.8811824856045369,0.23301074392112653,0.8141893525456534,0.9950903644108011,0.012217849001073172,0.04743677490263165,c0_correct
Did any citizen of San Antonio vote for Boris Johnson?,True,True,0.9294181223341991,0.1800029825568631,0.7679690639298262,0.8442592728598141,0.26590452079198623,0.7558936390681796,c0_correct
Did any cultures associate celery with death?,True,True,0.9130447754962174,0.15157030205396638,0.507379607057645,0.9357016087894713,0.16727182689318004,0.589597915951372,c0_correct
Did any killer Manson band members were named for exceed Charles Manson's kills?,False,True,0.8267089625124523,0.25993588876321233,0.7824857168171204,0.9538743531802804,0.1066943442860543,0.40737575412785576,c0_wrong_to_correct
Did any of religions in which Himalayas are sacred originate in 19th century?,True,True,0.8542248788226715,0.24563977575784507,0.7311189575198804,0.9333332649075211,0.1798166623542086,0.7366429934894323,c0_correct
Did any of the amazons on Xena: Warrior Princess star on later shows?,True,True,0.8898748262181501,0.24257542888600903,0.8865179659021146,0.9738744362333567,0.07482964302804274,0.32084737354711035,c0_correct
Did anyone in the 1912 election take a majority of the popular vote?,True,True,0.9621795325424661,0.08137681686887961,0.3156070980997513,0.9613550381205956,0.0784959428748248,0.2948689956620506,c0_correct
Did breakdancing grow in popularity during WW2?,True,True,0.9425867520400174,0.15882688969052067,0.6186656934581779,0.9490997263231057,0.14173749416283699,0.5604846248251847,c0_correct
Did children read Harry Potter and the Philosopher's Stone during the Albanian Civil War?,True,False,0.9197581370300889,0.18661854493179264,0.8152838877056978,0.9743648218837608,0.08540583430292806,0.37763367655498825,c0_correct
Did compact discs make computer gaming more popular?,True,True,0.9009572985233338,0.20377477206996597,0.6761085960908164,0.9249108089029898,0.1251870781181358,0.3854242471415599,c0_correct
Did eggs need to be kept cold in the middle ages?,True,True,0.9140332400546223,0.1556762250487972,0.4954970996350826,0.9385912516526649,0.1121211853390232,0.3722329157406027,c0_correct
