question,c0_correct,c3_correct,c0_mean,c0_std,c0_range,c3_mean,c3_std,c3_range,category_primary
Could Lil Wayne legally operate a vehicle on his own at the beginning of his career?,True,True,0.6467468399888663,0.29532162609939716,0.8837512687947177,0.6546122809849032,0.36992736624541744,0.9452416373795668,c0_correct
Could Lil Wayne's children ride in a Chevrolet Corvette ZR1 together?,True,True,0.7685117622165273,0.2941695320943661,0.9132699688756644,0.8077807426702888,0.257812602856169,0.7815431270437706,c0_correct
Could Marco Rubio ride the Candymonium roller coaster at Hershey Park?,False,False,0.6966504234599206,0.3064657848185709,0.9045870904484847,0.6875671059151468,0.4224151837654502,0.8642957794643189,c0_wrong_to_wrong
Could Moulin Rouge have been hypothetically used as Spain's Spanish American War triage center?,False,False,0.536700431657125,0.31937721031410155,0.9110178218621986,0.8075335876925305,0.27886602520225345,0.9075460452063322,c0_wrong_to_wrong
Could Oprah Winfrey buy dozens of her staff Bugatti luxury cars?,False,True,0.6623086871409286,0.28932236399403166,0.8836145112695087,0.7414176169562517,0.31679795435482566,0.9251370530921819,c0_wrong_to_correct
Could Quartz be useful to humans if plants died off and there was no oxygen?,False,True,0.49935481356806166,0.3062172454032072,0.8716710694965272,0.6864992040037343,0.33021280385110735,0.9497600869132585,c0_wrong_to_correct
Could Reza Shah be related to Queen Elizabeth I?,True,True,0.6606365877871463,0.32360738042879755,0.9325416703997191,0.7094217159292419,0.3224479275722234,0.8224512694283352,c0_correct
Could Robert Wadlow hypothetically see Frankenstein's monster's bald spot from above?,False,True,0.5969542272031234,0.3882333890423129,0.9211459708369243,0.9493640864887407,0.046497038621533364,0.09813041530734634,c0_wrong_to_correct
Could SNL be why Jenny McCarthy does not get along with her cousin?,False,True,0.6810857996926067,0.33059028591376344,0.8876963530382602,0.6743673199743591,0.3108284590112728,0.882375499020111,c0_wrong_to_correct
Could Sainsbury's buy Tesco?,True,False,0.5760755560947414,0.32831425825713517,0.8754411113781388,0.7735308648599863,0.28255588998094816,0.9320408402805372,c0_correct
Could Scooby Doo fit in a kangaroo pouch?,True,True,0.6778639096774438,0.32344661099513033,0.8756492304106539,0.652057021146274,0.31658175688080925,0.9342124162055471,c0_correct
Could Stephen King join the NASA Astronaut Corps?,True,True,0.8674318080780082,0.20854225747987656,0.4816228538925623,0.7526048124551136,0.30586392723228734,0.9409941749886087,c0_correct
Could Sugar Ray Robinson box if he stole in Iran?,True,True,0.8591291239489076,0.21215256015419431,0.48797535685371474,0.4321009858830645,0.37522073227523706,0.9580493208878025,c0_correct
Could William Franklyn-Miller win a 2020 Nascar Cup Series race?,True,True,0.8128575815438213,0.26591434120522595,0.5830790177160715,0.7678789377132424,0.3123899333958207,0.9048750561136334,c0_correct
Could a Bengal cat hypothetically best Javier Sotomayor's record?,False,False,0.6647980920373974,0.2891881575134464,0.8671932128888848,0.7164709533178615,0.326630466562238,0.9171724038075011,c0_wrong_to_wrong
Could a Diwali celebration feature a crustacean?,False,False,0.680175773757203,0.3131382957367876,0.8897896622157171,0.6882331802258681,0.33908176571055754,0.919695021744262,c0_wrong_to_wrong
Could a bee hummingbird balance a scale with a single pea on it?,True,True,0.7017741086406496,0.3071152807022165,0.9148455754435579,0.926545783499828,0.09454810032373479,0.192120228015758,c0_correct
Could a chipmunk fit 100 chocolate chips in his mouth?,True,True,0.6843813299157042,0.3256699885768697,0.8932245675723844,0.7166138312866018,0.3407106225359918,0.9228519703668541,c0_correct
Could a dichromat probably easily distinguish chlorine gas from neon gas?,True,True,0.5926782311647183,0.3441195172322923,0.887512870150671,0.7127587294816806,0.28872251400895493,0.8611923692488899,c0_correct
Could a fan of the Botany Swarm vote for John Key?,False,False,0.6574042633775531,0.30853817684816803,0.8800630410046401,0.8909411351854647,0.14728921740899864,0.3178970386471369,c0_wrong_to_wrong
Could a giant squid fit aboard the deck of the titanic?,False,False,0.7511326337305704,0.23658917599280255,0.6193723517790686,0.7580367543003744,0.2847926661912339,0.897676867698358,c0_wrong_to_wrong
Could a hundred thousand lolcats fit on a first generation iPhone?,False,False,0.7517583372754421,0.28805703796720183,0.8484881785837235,0.754572929360353,0.32817330342740514,0.8949625975507536,c0_wrong_to_wrong
Could a markhor give birth three times in a single year?,True,True,0.7440295593462659,0.301308939616756,0.8010640869633525,0.7305547021479859,0.3015996166791127,0.8876693451282762,c0_correct
Could a silverfish reach the top of the Empire State Building?,True,True,0.733069564795317,0.308475602421935,0.8673680773014592,0.6945474096529222,0.3566359363800748,0.9369143938390829,c0_correct
Could a single bitcoin ever cover cost of a Volkswagen Jetta?,False,False,0.6656919753542829,0.36287134623353445,0.9340543617717367,0.7737381004163074,0.302527360791132,0.8475889651428525,c0_wrong_to_wrong
Could a sloth hypothetically watch an entire episode of Scrubs underwater?,False,False,0.5622303516429041,0.3465044433392118,0.9225930052930216,0.701057896578904,0.29783661024368135,0.9210298645201075,c0_wrong_to_wrong
Could a snowy owl survive in the Sonoran?,True,True,0.6023481978080032,0.3349480912592331,0.9353592072966879,0.6784751931207788,0.3078787625354497,0.802155015135358,c0_correct
Could a student at the University of Houston see a caracal on campus?,True,True,0.6376548838382518,0.3415876908033961,0.8984961081754208,0.8002366728273831,0.2691045550441032,0.9090656521182122,c0_correct
Could a wandering albatross fly from Bucharest to New York City without a rest?,False,True,0.6048708337504202,0.3390373396338849,0.9031767716404804,0.7524688350530079,0.31367310175708657,0.892545457783319,c0_wrong_to_correct
Could a young Wizard of Oz Scarecrow have gotten Cerebral palsy?,True,True,0.7090516375378294,0.3570167196632152,0.9314969644507894,0.7553174643022688,0.28741749250143184,0.8889185518619688,c0_correct
Could all Tahiti hotels hypothetically accommodate US D-Day troops?,True,True,0.5879745359966725,0.33180205477523445,0.9093774011630005,0.6773415962560225,0.34537419543997133,0.9470636473267182,c0_correct
Could amoebas have played a part in the Black Death?,False,True,0.6350640258661856,0.3357899967999495,0.9062850380776127,0.7811323519380878,0.28698894201216163,0.8323038900701585,c0_wrong_to_correct
Could an elephant easily defeat a male macaque?,False,False,0.7700984860826187,0.228523734271742,0.8696139780521529,0.7471239237877328,0.3031967706197981,0.8854524227602724,c0_wrong_to_wrong
Could an escapee swim nonstop from Alcatraz island to Siberia?,True,True,0.5855727340902558,0.3575573554972359,0.9220606577405903,0.5469787469815065,0.34493076985187554,0.9241742003379159,c0_correct
Could an infant solve a sudoku puzzle?,True,True,0.7222579146331168,0.27334318047906586,0.7246138701323657,0.6903395658717166,0.30755948245603926,0.7802187934368557,c0_correct
Could chives be mistaken for grass?,False,False,0.7436832851639267,0.31511704748106034,0.8890893714523733,0.7277909502057187,0.2899127661533079,0.8210535029630026,c0_wrong_to_wrong
Could eating Chinook salmon help Ryan Reynolds?,False,True,0.635788221888871,0.3088986541258025,0.9277064273495877,0.6641914972906475,0.3647326251054585,0.9144371158136755,c0_wrong_to_correct
Could largest ship from Voyages of Christopher Columbus haul Statue of Liberty?,True,True,0.6548009211631709,0.2869322533630854,0.9026132341300664,0.7359680423441626,0.32050615771421836,0.9124380430871925,c0_correct
Could morphine cure HIV?,True,True,0.7105222417844301,0.31153809188932674,0.8198123868633379,0.9247704393569448,0.09755637795634502,0.21299627679222277,c0_correct
Could someone mistake the smell of your brussels sprouts for a fart?,False,True,0.6384371207037827,0.34954423001277846,0.9037178670682254,0.8743695879417415,0.207878037688514,0.49135443392277345,c0_wrong_to_correct
Could someone theoretically use an armadillo as a shield?,False,False,0.6152144793789318,0.3179714173831579,0.8461930516224831,0.5565526602596619,0.3520449728808094,0.8893656887705925,c0_wrong_to_wrong
Could someone with fine motor control issues benefit from an altered keyboard layout?,False,False,0.5372279926510931,0.3564263908313793,0.9317075894802778,0.6306229286190032,0.35588926385168496,0.9209119616894199,c0_wrong_to_wrong
Could the Austrian casualties from Seven Years' War fit in Indianapolis Motor Speedway?,False,True,0.67964746598636,0.30608733220967044,0.8618812400422543,0.9223966693208322,0.1271385622130638,0.3018939659871366,c0_wrong_to_correct
Could the Port of Baltimore handle the entire world's cargo production of ginger each year?,False,False,0.6938120635957219,0.2975410208921252,0.8861154251183563,0.7783262992312534,0.2590125796860228,0.877923189134936,c0_wrong_to_wrong
Could the Powepuff Girls make the background to the Azerbaijani flag?,False,True,0.6707026695472326,0.3476112360708085,0.9339946408712045,0.9125408131169547,0.16410500994316762,0.3797395106147926,c0_wrong_to_correct
Could the Spice Girls compete against ŽRK Kumanovo?,True,True,0.6189291749794187,0.3330300999205506,0.913099342437697,0.7154611301547262,0.32626331815512805,0.9053615549390774,c0_correct
Could the children of Greek hero Jason hypothetically fill a polo team?,False,True,0.5981333243735666,0.3326477368355167,0.9067217572936024,0.8224700372743768,0.21723352301431942,0.7440250397551293,c0_wrong_to_correct
Could the endowment of Johns Hopkins University pay off the MBTA debt?,True,True,0.7346685382506482,0.31009909886090814,0.8841083595761596,0.6930843705247876,0.3190104035368313,0.8997165580729044,c0_correct
"Could the main character of ""Alice's Adventures in Wonderland"" join a Masonic Lodge?",True,True,0.5987490853397361,0.37444457614723864,0.9050403595259965,0.782249090413883,0.304092809848374,0.9088704175992577,c0_correct
Could the members of The Police perform lawful arrests?,True,True,0.5814552766409163,0.31833981507484294,0.883388152394516,0.6650789813096148,0.355705147055117,0.9147643568808792,c0_correct
Could you buy Hershey's Kisses in red foil with farthings after 1960?,True,False,0.6463726933422689,0.33016450196825686,0.9202856806885578,0.889737917457848,0.15933711207645154,0.3826919523909168,c0_correct
Could you go to New York Public Library and the Six Flags Great Escape in the same day?,False,False,0.7604940034063933,0.29556243309406016,0.8398325000285839,0.7816993008201023,0.2972349107311885,0.840258364592631,c0_wrong_to_wrong
Could you make the kitchen 'holy trinity' without celery?,True,True,0.7319038980164666,0.3165885298685451,0.9196515337615686,0.5991701455360009,0.3349967207778605,0.9288170759975818,c0_correct
Could you windsurf in Puerto Rico during Hurricane Maria?,True,True,0.6472694563477838,0.321460387572909,0.879530260275386,0.7212161840001008,0.29129523192996953,0.9062810476544609,c0_correct
Did Al Capone carry a smartphone?,True,True,0.6691054239779646,0.34262056351728104,0.958751733152688,0.7547900919462195,0.3153916871002686,0.9210128048090949,c0_correct
Did Al Pacino act in a movie during World War II?,True,True,0.8946584093284221,0.19161205764477932,0.7990078018039692,0.8796125210434105,0.21395500917166543,0.8488428651891124,c0_correct
Did Alan Rickman have an improperly functioning organ?,False,False,0.7003270249543944,0.3462973800312106,0.8971234441780729,0.7220910306603099,0.3237026615948073,0.9222595111487831,c0_wrong_to_wrong
Did Alfred Hitchcock include internet slang in his films?,True,True,0.7620752094765889,0.29851783441318097,0.8608439758998027,0.7505668954525719,0.3180448064928563,0.8917755257642371,c0_correct
Did Alfred Nobel write a banned book?,False,False,0.8568796918804372,0.2053936325091016,0.5529766796934273,0.7821473198370149,0.27732536375162953,0.718552434235118,c0_wrong_to_wrong
Did Alice's Adventures in Wonderland inspire Macbeth?,True,True,0.692547231993841,0.33684606009245543,0.922315464996812,0.9017720508401061,0.21134164036146638,0.751970267878716,c0_correct
Did Andy Warhol influence Art Deco style?,False,False,0.7604373809978244,0.2965222486774351,0.8608354160985756,0.8008838038724035,0.27760340416277707,0.9429383375931893,c0_wrong_to_wrong
Did Archduke Franz Ferdinand of Austria participate in the Pacific War?,True,True,0.9118742908962597,0.20433267862520615,0.8417005523821024,0.8912637627548463,0.21702261442089277,0.8208220406663951,c0_correct
Did Benito Mussolini wear bigger shoes than Hafþór Björnsson?,True,True,0.905095354985554,0.17312231795933247,0.6882649143121026,0.757335031076508,0.34629397338653956,0.9122883868650364,c0_correct
Did Bill Gates achieve Latin honors?,True,True,0.8112584567463794,0.2796220791400512,0.8812856844869312,0.7230836471714766,0.32213040472447824,0.8970014171244005,c0_correct
Did Bill Gates help to develop the PlayStation 4?,True,True,0.8459081175658802,0.2748616064503609,0.8731976194159079,0.77699173953101,0.2744994700035784,0.7692894323708905,c0_correct
Did Brad Peyton need to know about seismology?,False,True,0.7052069281630017,0.36168635711222225,0.9325040562910736,0.8337515313985031,0.3045585530333369,0.7076721575521245,c0_wrong_to_correct
Did Brazilian jiu-jitsu Gracie founders have at least a baker's dozen of kids between them?,False,True,0.5689503028524233,0.3447922553016942,0.8644419738804705,0.8023225950987786,0.29571751863433565,0.9146556572378599,c0_wrong_to_correct
Did Bruiser Brody wrestle on WWE Raw?,True,True,0.7399696064133652,0.2826467431469127,0.8676599998022131,0.8796539530028092,0.21669276561208478,0.7648313115894667,c0_correct
Did Christina Aguilera turn her chair around for Kelly Clarkson on The Voice?,True,True,0.6266054768732772,0.33649114587404494,0.8817265932469014,0.7301108252480039,0.34345987104646286,0.9241929929017106,c0_correct
Did Christopher Columbus break the fifth commandment in Christianity?,False,False,0.9009975646824446,0.11056619732077903,0.28831547320876105,0.6662181096433264,0.34563260513565486,0.9154084071282937,c0_wrong_to_wrong
Did Clark Gable appear in any movies scored by John Williams?,True,True,0.7476770071213952,0.29394156637496355,0.8117014762569132,0.9140630939825055,0.15779043144320085,0.6010058159718942,c0_correct
Did Clark Gable marry more women once than Richard Burton?,False,False,0.6809024392091029,0.31988072383725913,0.9107095165979392,0.7575394887026975,0.3169857925937958,0.8965393687039462,c0_wrong_to_wrong
Did Columbus obtain his funding from the rulers of the Portugese Empire?,True,True,0.6769520380217084,0.30036213162345976,0.9128295230524042,0.8366983784816062,0.25008805459069794,0.8461961041681679,c0_correct
Did Confederate States Army influence West Point fashion?,False,True,0.6061796768075579,0.32949815583935493,0.8985176605549609,0.70514721409604,0.2909316573903365,0.9468248733186828,c0_wrong_to_correct
Did Cynthia Powell celebrate a silver anniversary with John Lennon?,True,True,0.8888533173119622,0.2015534254257164,0.7575572232674206,0.7633167343888637,0.3152095313706662,0.8949191765593599,c0_correct
Did Dale Jr hug his dad after their last Daytona 500 together?,True,True,0.8748844849826717,0.20252214686899878,0.8370678294080358,0.7588671848905787,0.3036823838604586,0.8359350237540926,c0_correct
Did Demi Lovato's ancestors help turn maize into popcorn?,False,True,0.8182707039902226,0.25421043933191195,0.8767991564872983,0.5995888024037503,0.2962824206571824,0.9369817045458931,c0_wrong_to_correct
Did Disney get most of Rudyard Kipling's The Jungle Book profits?,False,True,0.529642291232766,0.3482066555062034,0.9466142540655349,0.8581041907572782,0.25637627413034547,0.5971827206661648,c0_wrong_to_correct
Did Disney's second film rip off a prophet story?,False,False,0.5194775854485884,0.35647252321509715,0.8988429840535959,0.7403804274918954,0.33101396517809745,0.9192512214464497,c0_wrong_to_wrong
Did Doctor Strange creators also make Batman?,True,True,0.7641060548255884,0.3094655219074515,0.8756531810300818,0.8353139168743904,0.21257708489170124,0.6381053408473703,c0_correct
Did Donatello use a smartphone?,True,True,0.5948459923139896,0.3677915251257737,0.9386411434011266,0.7643845202901408,0.31539032500216774,0.9299596948337181,c0_correct
Did Douglas Adams use email as a child?,True,True,0.9052051631935017,0.18598172341816427,0.6341211173050436,0.8217792568407363,0.28641401661558996,0.9085193022533132,c0_correct
Did Eddie Murphy's father see his first stand up show?,True,True,0.7438650443241295,0.3068157486369046,0.8556606136615263,0.8519313943710772,0.26353387448557236,0.8993017596113912,c0_correct
Did Eiffel Tower contribute to a war victory?,False,False,0.5932466932074412,0.36203499702006237,0.9219584844580299,0.6271588795345749,0.35270293548749837,0.9236220730205803,c0_wrong_to_wrong
Did Elizabeth II frequently visit Queen Victoria?,True,True,0.7632594856240827,0.29207834638503444,0.8795385299328835,0.8109455864337848,0.2630116758511083,0.8422887723104077,c0_correct
Did Elle Fanning play an essential part in ending apartheid?,True,True,0.7077818195479816,0.31620881942215046,0.8945601995766161,0.6374364453156804,0.325587732064041,0.9068200612458429,c0_correct
Did Emma Stone pursue a higher education?,True,True,0.6675184837934651,0.34104910266870164,0.9135873105137045,0.8117838476566532,0.29567461766931374,0.8596968200947872,c0_correct
Did England win any Olympic gold medals in 1800?,True,True,0.9789087445201259,0.041279651617763785,0.1736554328655785,0.9358789378513064,0.15196393976985556,0.6293082319364427,c0_correct
Did Eric Clapton have similar taste in women to one of the Beatles?,False,False,0.5809759601976603,0.36186123678471693,0.9633027125894461,0.8259829685286362,0.27987362061969273,0.9099855910322273,c0_wrong_to_wrong
Did Evander Holyfield compete in an Olympics hosted in the western hemisphere?,False,True,0.8394488291383179,0.23130690239679103,0.799699560519361,0.8174695107874613,0.2799772709871149,0.948725035540786,c0_wrong_to_correct
Did France win the French Revolution?,True,True,0.7362381168262415,0.28762971034594725,0.8110004275668297,0.7770486253253108,0.3059725659793804,0.8927088048624606,c0_correct
Did François Mitterrand serve under Napoleon Bonapart in the French army?,True,True,0.9016602778228949,0.18965714297271896,0.612103102466035,0.8350666921647368,0.24568308954513327,0.5616635942130453,c0_correct
Did Gauss have a normal brain structure?,True,False,0.6197640427291365,0.29060289643972265,0.9593952010889301,0.7130572920468579,0.3031473976188695,0.9133026178135755,c0_correct
Did Gladiator's weapon of choice require less hands than Soul Calibur's Faust?,False,False,0.5550174163336357,0.33954236523650916,0.9503337617392675,0.5629455438558655,0.3444288218128719,0.9198146549851336,c0_wrong_to_wrong
Did Hamlet's author use email?,True,True,0.6621488852762665,0.331952401207082,0.9311290332354625,0.8978646433423645,0.135374802320038,0.2726987807357759,c0_correct
Did Harvey Milk ever run for governor?,True,True,0.7864223966424938,0.33545677063660523,0.8854302209992575,0.827975740452877,0.27321716486577396,0.892219313486461,c0_correct
Did Heracles famous labors exceed a baker's dozen?,True,True,0.8415235435033409,0.23126011738444965,0.5205621909865055,0.7388621944149563,0.3475757145630863,0.6562093201778629,c0_correct
Did Holy Saturday 2019 have special significance to pot smokers?,False,True,0.6009494113831352,0.3483320600974563,0.8839129181143175,0.6753681248674054,0.3337446663870659,0.9194022321259389,c0_wrong_to_correct
Did Ice make people rich?,False,False,0.5687066977019478,0.34227361619432356,0.8608587341168832,0.5731579645444691,0.3436403789265318,0.9346196736626179,c0_wrong_to_wrong
Did Irish mythology inspire Washington Irving?,False,True,0.6191170910723892,0.33469307399831094,0.8931013345253017,0.8300874656325214,0.3037024602033341,0.7079358198462626,c0_wrong_to_correct
Did Ivan the Terrible use the Byzantine calendar?,False,False,0.5711287549942579,0.36300980284014583,0.9189211277478186,0.8731182357328425,0.2515283129655279,0.886603931044059,c0_wrong_to_wrong
Did Jack Dempsey fight the current WBC heavyweight champion?,True,True,0.7665377143431128,0.27889734810433986,0.822145166928892,0.787980724921381,0.2851904149905318,0.7396213521004358,c0_correct
Did Jack Dempsey have most title fight wins in either of his weight classes?,True,True,0.6083179048371592,0.3431200325692669,0.8463349408656352,0.7280504154253173,0.3334574136901691,0.9339871071246166,c0_correct
Did Jackson 5 members exceed number in The Osmonds?,True,False,0.6675065573748107,0.30547945850892866,0.8948667242463242,0.6963514911288006,0.30536664243387607,0.8880081139082847,c0_correct
Did James Watson's partner in studying the double helix outlive him? ,True,True,0.7443695140619079,0.29480176134277003,0.8114054849673143,0.7543499537473003,0.29183213089366117,0.8238031889631887,c0_correct
Did Jane Austen suffer from middle child syndrome?,True,False,0.6712109313904457,0.3382062171060143,0.9021362952374078,0.8463434872425702,0.24528694473110416,0.8432569289463467,c0_correct
Did Japanese serfdom have higher status than English counterpart?,False,False,0.6711894287497958,0.325958278102999,0.8997477714213604,0.7117338864555923,0.32492485176817054,0.9189472083872113,c0_wrong_to_wrong
Did Jay-Z ever collaborate with Louis Armstrong?,True,True,0.7567940524008079,0.30729803159494423,0.8211390838165064,0.8042926780545934,0.2744465489094682,0.7687162151938733,c0_correct
Did Jeremy Irons master sweep picking as a child?,True,True,0.7169210696997246,0.3336911961412119,0.9217487580384057,0.7107652555203575,0.36052482869313396,0.9257397466647042,c0_correct
Did Jerry Seinfeld have reason to cheer in 1986?,False,True,0.6900525197588534,0.3530579701477453,0.952017264504288,0.6822021658483692,0.3290943086018925,0.9061193532905684,c0_wrong_to_correct
Did Johann Sebastian Bach ever win a Grammy Award?,True,True,0.6770701253758309,0.3330369242486094,0.8457211812146427,0.8020110819953097,0.28044790598741515,0.885844227251684,c0_correct
Did Johann Sebastian Bach leave his first wife for his second wife?,True,True,0.6855084595941997,0.3300061835678339,0.9197073237107578,0.8231514111780712,0.2652153602826513,0.901404580988039,c0_correct
Did John Kerry run in the 2010 United Kingdom general election?,True,True,0.8964936068574137,0.2270144374132403,0.8524171714612286,0.7739198896166951,0.30015673568961554,0.8815522073608566,c0_correct
Did John Lennon listen to Compact discs?,True,True,0.5460428591637762,0.33723235508509486,0.8613667828824624,0.8113018959216137,0.24704008502824415,0.8745947403324947,c0_correct
Did Johnny Carson win enough Emmy's to fill a carton if Emmy's were eggs?,True,True,0.8077059442604853,0.2813138408642077,0.7766038241992974,0.7582845131655371,0.33911440308786966,0.7342001209390221,c0_correct
Did Jon Brower Minnoch suffer from anorexia nervosa?,True,True,0.7823814299999453,0.3040253773963283,0.9271904471470056,0.8369018993140072,0.2724761681730521,0.9072976687916291,c0_correct
Did Julia Roberts practice blast beats as a child?,True,True,0.8675434669512406,0.2344477528925846,0.6915143446443527,0.9076741628688486,0.1728645393380968,0.6866353336162602,c0_correct
Did Julius Caesar read books on Pharmacology?,True,True,0.6397546985224218,0.30977556407288126,0.8979683038652898,0.8876015975952165,0.21356442852434926,0.8768668295555192,c0_correct
Did Karl Marx influence the communist party of China?,False,False,0.6829529305402486,0.34264171871189325,0.9000062457146578,0.6506656877774495,0.3536610182290425,0.892314731786556,c0_wrong_to_wrong
Did Kim Il-sung network on LinkedIn?,True,True,0.9115009329369189,0.1568166729895573,0.5712031066450696,0.8609613614980681,0.2441213910512241,0.8851226961409117,c0_correct
Did King James I despise fairy beings?,False,False,0.6458347909581271,0.36022079400651363,0.8992313825267616,0.641798265980047,0.3476632266229843,0.9309335722694209,c0_wrong_to_wrong
Did King of Portuguese people in 1515 have familial ties to the Tudors?,False,True,0.585960948665409,0.34759880824902617,0.9040737082389343,0.801596515288496,0.2535492020884971,0.7961100841072795,c0_wrong_to_correct
Did Klingons appear in the movie The Last Jedi?,True,True,0.7579367621872103,0.2914663079385445,0.8722763588326472,0.8248310353294157,0.22511807196402636,0.6770891787828834,c0_correct
Did Kurt Cobain's music genre survive after his death?,False,True,0.6628314996311904,0.3348744952255072,0.86129613815669,0.8561717302678811,0.2082814320964801,0.725466129708723,c0_wrong_to_correct
Did Leonardo da Vinci lack contemporary peers in his home city?,True,False,0.6937560763445278,0.30205156190638055,0.8965346414176323,0.8600444424421231,0.21321948600697965,0.8578775660077802,c0_correct
Did Martin Luther believe in Satan?,False,False,0.8941001866956426,0.1764049322381304,0.6317367790672053,0.7752567760758007,0.2802738424246637,0.8724176250816605,c0_wrong_to_wrong
Did Medieval English lords engage in fair trade with peasants?,True,True,0.6472868192392187,0.3556980248498541,0.848668573463412,0.5431519357202093,0.33041382686648824,0.9388757548892583,c0_correct
Did Metallica band members cutting their hair hurt their sales?,False,False,0.552975367808833,0.32641283447881203,0.8985641439175515,0.6059024616883495,0.3396744205564453,0.9163138375783032,c0_wrong_to_wrong
Did Methuselah live at least 800 years as long as Sarah?,False,True,0.7023538865586944,0.30551308748020856,0.8625531221816223,0.9186746644884292,0.12220446222781096,0.29317035032975935,c0_wrong_to_correct
Did Mickey Mouse appear in a cartoon with Bugs Bunny in 1930?,True,False,0.8788813023571191,0.24519832013305967,0.8750825555970402,0.8486001715113557,0.2366858837366511,0.7457987131695988,c0_correct
Did Mike Tyson do something very different than McGruff's slogan to Evander Holyfield in 1997?,True,False,0.6658040639625684,0.35585154888921877,0.9387633566954788,0.9132102673590352,0.18793694439515235,0.6882586736838645,c0_correct
Did Mike Tyson train to use the gogoplata?,True,True,0.7402080376233284,0.29446071664580153,0.9340181295604276,0.6752058404787092,0.34907808288476666,0.8826589685712521,c0_correct
Did Millard Fillmore help to establish the University of Pittsburgh?,True,False,0.7033750129946011,0.31224270517462893,0.8779177089453082,0.8278345011884339,0.27651530973441185,0.8992460784495068,c0_correct
Did Modern Family win a Slammy award?,True,True,0.9194457024112072,0.12729359029609905,0.36521139435341277,0.6020834085616074,0.3299162344860396,0.9306059284364518,c0_correct
Did Monty Python write the Who's on First sketch?,True,True,0.6513838671335292,0.35190662640984866,0.947316253637228,0.6389438252744392,0.35674722066028836,0.9401501151350082,c0_correct
Did Moon Jae-in earn the Abitur as a teenager?,True,True,0.5335260929169673,0.3756273356774798,0.9474711687363941,0.7010817664357573,0.3118557629416662,0.8803449798543603,c0_correct
Did Naruto escape the Temple of Doom?,True,True,0.5742467628376605,0.35930651969793254,0.921320563740027,0.9370722937367079,0.1724822654593019,0.9127358907492551,c0_correct
Did Native American tribes teach Spaniards how to cultivate maize?,False,True,0.7484446227018663,0.2667205821331725,0.8261978764877894,0.6192433776372978,0.30607467988321074,0.9180212137907868,c0_wrong_to_correct
Did Neanderthals use arithmetic?,True,True,0.6598108969972257,0.3461098693976641,0.9057378256548049,0.6288539020342543,0.36197889876713085,0.9052038993300622,c0_correct
Did Nine Inch Nails inspire Aretha Franklin's sound?,True,True,0.6607410205844341,0.3424468739075378,0.870308743391602,0.6804536979968111,0.36894478453077617,0.9227564122117502,c0_correct
Did Osama bin Laden likely abstain from alcohol?,False,False,0.7333378545965227,0.2762954107766311,0.8974561098109209,0.6697008985355134,0.36539153091554094,0.9256743177137693,c0_wrong_to_wrong
Did Paul the Apostle's cause of death violate the tenets of Ahimsa?,False,False,0.5935140952952108,0.3826973083508717,0.9038702738425969,0.6997490972282059,0.35143989979469675,0.9480130946792766,c0_wrong_to_wrong
Did Pedubastis I know Japanese people?,True,True,0.6168060624002306,0.3246798021158147,0.937586561721822,0.7343987457426258,0.3189929496571411,0.8573423398791038,c0_correct
Did Pink Floyd have a song about the French Riviera?,False,True,0.7561443170314257,0.31105856390866177,0.8362062467519555,0.8110773548326748,0.23051686004123237,0.8198678478921382,c0_wrong_to_correct
Did Polar Bears roam around in Ancient Greece?,True,True,0.6638328347938809,0.3238182836841155,0.8568391796705848,0.6898696071325785,0.32371889071259763,0.8938472575705448,c0_correct
Did President William Howard Taft read DC Comics?,True,True,0.6796983264189723,0.3110138383005581,0.9055606905287554,0.899535097590653,0.17769329858361013,0.6241634404163074,c0_correct
Did Queen Elizabeth I read the works of Jean-Paul Sartre?,True,True,0.9272402958529591,0.144322365743516,0.5089122177065435,0.8896363254796262,0.19142954649302765,0.6112456186457011,c0_correct
Did Queen Elizabeth The Queen Mother and her daughter share name with Tudor queen?,False,False,0.765809541500211,0.30139074086327433,0.8671092029243284,0.8399243543213527,0.2560018781119414,0.8941985890703997,c0_wrong_to_wrong
Did Rahul Dravid ever kick a field goal?,True,True,0.6258714462348075,0.34100800823426575,0.958878324261181,0.6816499469285041,0.3383657968896862,0.9413911085220233,c0_correct
Did Rand Paul frequently swim in Lake Michigan during his undergraduate years?,True,True,0.5768241118398116,0.3299019761567539,0.9024486405085181,0.7853899114576985,0.29432552444437926,0.861530019353124,c0_correct
Did Richard III's father have greater longevity than him?,False,False,0.6716700059065157,0.3052105028684896,0.8848181650655936,0.783026649163172,0.27532768765501486,0.9041439776319022,c0_wrong_to_wrong
Did Rumi spend his time in a state of euphoria?,False,True,0.7062280328682666,0.32816326763659465,0.9206674930921975,0.9288014083411682,0.14954431057941864,0.5685154048452652,c0_wrong_to_correct
Did Saint Augustine use the Julian calendar?,False,False,0.807228627783333,0.2771342780677173,0.7979712940225333,0.7594428787158976,0.31597589769597434,0.8889704191586358,c0_wrong_to_wrong
Did Sartre write a play about Hell?,False,True,0.8667511725487189,0.21105249570882256,0.8266138567476141,0.9018320106446236,0.17316081826393953,0.4056791980941721,c0_wrong_to_correct
Did Secretariat win a Formula One championship?,True,True,0.9203703247820012,0.13168480238695754,0.47336151168398377,0.8105161628270435,0.2608593248164282,0.9112097581368811,c0_correct
