question,c0_correct,c3_correct,c0_mean,c0_std,c0_range,c3_mean,c3_std,c3_range,category_primary
Could you go to New York Public Library and the Six Flags Great Escape in the same day?,True,True,0.8339136611860957,0.23682684704423612,0.8239220627280905,0.8861971748120616,0.18478003066033985,0.5963300878651603,c0_correct
Could you make the kitchen 'holy trinity' without celery?,False,False,0.7904743105273808,0.26264841390628696,0.8353842609806957,0.7144873177030583,0.282200639190919,0.810819293397724,c0_wrong_to_wrong
Could you windsurf in Puerto Rico during Hurricane Maria?,False,True,0.6208285393653655,0.3015366100333723,0.7998088231190635,0.835998243173545,0.18767815169482183,0.5685976544491345,c0_wrong_to_correct
Did Al Capone carry a smartphone?,True,True,0.8690495333370999,0.19664640371831188,0.6628428086353595,0.8993434916221995,0.19014997385928462,0.7665284391299931,c0_correct
Did Al Pacino act in a movie during World War II?,True,True,0.9130019744601424,0.15355838468360197,0.6247187043429602,0.8665189808726431,0.20479088253410402,0.7056481266078425,c0_correct
Did Alan Rickman have an improperly functioning organ?,True,True,0.6544960075935862,0.32614605487748216,0.9142004954330271,0.8400015662920728,0.213910760220416,0.632465119377633,c0_correct
Did Alfred Hitchcock include internet slang in his films?,True,True,0.7813755956790001,0.2405662053125024,0.7136974780091968,0.8945219912630006,0.19753156630065413,0.621626462564093,c0_correct
Did Alfred Nobel write a banned book?,False,True,0.8496246896133061,0.2229849915409726,0.722367297839565,0.8448718441092686,0.23536781449378397,0.7704979329217663,c0_wrong_to_correct
Did Alice's Adventures in Wonderland inspire Macbeth?,True,True,0.8846755590565808,0.15941133077673844,0.5290481106415021,0.8496620915924574,0.2027263821692871,0.6020710374761564,c0_correct
Did Andy Warhol influence Art Deco style?,True,True,0.8169331772728713,0.24106572340406607,0.6577229364460713,0.7909691221983001,0.24263035548402248,0.6814785194751927,c0_correct
Did Archduke Franz Ferdinand of Austria participate in the Pacific War?,True,True,0.9045948515850666,0.17965507450741977,0.6746053869182906,0.9376472331210849,0.16804414138703377,0.8663498764181257,c0_correct
Did Benito Mussolini wear bigger shoes than Hafþór Björnsson?,True,False,0.7961902821505236,0.261480265260197,0.7893945613587339,0.8227767966358026,0.23944682127716052,0.7635189662092009,c0_correct
Did Bill Gates achieve Latin honors?,False,True,0.7952710576869467,0.22502012706722807,0.6289926793224403,0.8180963253673702,0.22247434522672327,0.7201021084551231,c0_wrong_to_correct
Did Bill Gates help to develop the PlayStation 4?,True,True,0.812852955027849,0.2174967089631004,0.6247072670559016,0.9016489828225275,0.1877635572455814,0.7882017432324668,c0_correct
Did Brad Peyton need to know about seismology?,True,True,0.7523569856299789,0.24886369846472287,0.7804708354917186,0.9032859261059228,0.1659615127227323,0.5324201962903263,c0_correct
Did Brazilian jiu-jitsu Gracie founders have at least a baker's dozen of kids between them?,True,True,0.8460749103618843,0.19594064048873572,0.6507537220011644,0.8559373682572311,0.19902384191672215,0.6922981102642165,c0_correct
Did Bruiser Brody wrestle on WWE Raw?,True,True,0.7215458344566046,0.27554761811666556,0.7949916211482569,0.8716173869335933,0.21979816908727753,0.8562776095065805,c0_correct
Did Christina Aguilera turn her chair around for Kelly Clarkson on The Voice?,False,True,0.8166134046825003,0.2643527570287008,0.819767525587032,0.882679408654749,0.16224719937942414,0.524719199713411,c0_wrong_to_correct
Did Christopher Columbus break the fifth commandment in Christianity?,True,True,0.7758646880473007,0.24513309536240066,0.7993978106667246,0.8353196811261733,0.18724645317716965,0.637153070238857,c0_correct
Did Clark Gable appear in any movies scored by John Williams?,True,True,0.7657867741723375,0.2511342950501667,0.7941826490144455,0.8736681268089689,0.20991878322227578,0.7028105460584133,c0_correct
Did Clark Gable marry more women once than Richard Burton?,True,True,0.7508113449768151,0.27834291272289824,0.8990587670139154,0.7778891754544616,0.2673798204394545,0.8887623936783149,c0_correct
Did Columbus obtain his funding from the rulers of the Portugese Empire?,True,True,0.8082793748191934,0.2177354865130215,0.68454474762471,0.9100388512638509,0.1882992683588354,0.8657580079662391,c0_correct
Did Confederate States Army influence West Point fashion?,True,True,0.6126148811416545,0.3051312014666301,0.9283629420299223,0.8678536551263805,0.19377792957266443,0.6423173443140118,c0_correct
Did Cynthia Powell celebrate a silver anniversary with John Lennon?,False,True,0.7567465093274021,0.29479302648241235,0.8540597014264898,0.8204477050277675,0.24197584532414834,0.7704456600733804,c0_wrong_to_correct
Did Dale Jr hug his dad after their last Daytona 500 together?,False,False,0.7855722297108855,0.25649935325829226,0.8534706597086347,0.7900837888194187,0.2696442354274303,0.8341650790816879,c0_wrong_to_wrong
Did Demi Lovato's ancestors help turn maize into popcorn?,True,True,0.6800317611350695,0.2803765395288182,0.8544781618969504,0.8419579155776796,0.2230752520636087,0.6590374346143127,c0_correct
Did Disney get most of Rudyard Kipling's The Jungle Book profits?,False,True,0.7088149128842985,0.2985592018218473,0.8763586623993674,0.9579646824026166,0.0769411751360411,0.3175616341786601,c0_wrong_to_correct
Did Disney's second film rip off a prophet story?,True,True,0.7274652625949806,0.29102521730278014,0.8737520135346938,0.8523012412714656,0.2484198921035847,0.8323877809919952,c0_correct
Did Doctor Strange creators also make Batman?,True,True,0.8597044886401881,0.19023258054564138,0.6060345712701892,0.8640577986777502,0.17188633155883074,0.577593210266675,c0_correct
Did Donatello use a smartphone?,True,True,0.8787476626937362,0.19056378596289747,0.6323984079469085,0.8949810869920924,0.20838872219696444,0.6271528051817299,c0_correct
Did Douglas Adams use email as a child?,True,True,0.8382958877279577,0.21544121920477502,0.7273764853035083,0.901143095395579,0.17486982724839897,0.7228061065370602,c0_correct
Did Eddie Murphy's father see his first stand up show?,False,True,0.7120636518530139,0.30373623652293485,0.8263764884818364,0.917883941222364,0.11241319704758493,0.4424811824660877,c0_wrong_to_correct
Did Eiffel Tower contribute to a war victory?,True,True,0.7292705539114007,0.2827317686475005,0.7994128507086598,0.9206162465774977,0.16076055639347778,0.6618934164729517,c0_correct
Did Elizabeth II frequently visit Queen Victoria?,True,True,0.8600572935611117,0.20276507911276068,0.5898425686387293,0.8980693716561513,0.17979877752706996,0.7796400517299669,c0_correct
Did Elle Fanning play an essential part in ending apartheid?,True,True,0.8455184445337423,0.2061064736077518,0.7411672826436708,0.7791147499196474,0.250906482537595,0.7072211012467033,c0_correct
Did Emma Stone pursue a higher education?,False,True,0.71183330381069,0.30975228030597984,0.7882005201277905,0.9253849596766167,0.15515095133667137,0.6486026197097386,c0_wrong_to_correct
Did England win any Olympic gold medals in 1800?,True,True,0.8092918029420992,0.24762095976179654,0.6315941115305715,0.8672393614535763,0.1995322430240208,0.6747289154411631,c0_correct
Did Eric Clapton have similar taste in women to one of the Beatles?,True,True,0.7386946999484907,0.317361319938279,0.8284852211664884,0.8211113969752357,0.23816390169591745,0.7196925461915937,c0_correct
Did Evander Holyfield compete in an Olympics hosted in the western hemisphere?,True,True,0.9056016800967102,0.16380960508380096,0.5423141185925495,0.91764209416561,0.16612507229735196,0.612479471486038,c0_correct
Did France win the French Revolution?,False,True,0.7949650981157209,0.23499262088421916,0.681751065215755,0.7261193313134097,0.2704991474450296,0.817588046498723,c0_wrong_to_correct
Did François Mitterrand serve under Napoleon Bonapart in the French army?,True,True,0.9415429302348641,0.1042365443042531,0.42498298345294816,0.9276831398411417,0.17025244515120605,0.7943728500188793,c0_correct
Did Gauss have a normal brain structure?,True,True,0.653481569098096,0.297421505705804,0.8299683246862594,0.8835303322473944,0.18808634113827866,0.6110851593623567,c0_correct
Did Gladiator's weapon of choice require less hands than Soul Calibur's Faust?,True,True,0.7335444008089882,0.25242505278190475,0.78347086221765,0.8057047292296541,0.22403210330106674,0.7237154456507813,c0_correct
Did Hamlet's author use email?,True,True,0.9237715706329808,0.15095353895419542,0.6738633061367445,0.9241661927134226,0.15672574947915033,0.7112932073449367,c0_correct
Did Harvey Milk ever run for governor?,False,True,0.7857051341288057,0.2677561567842469,0.7499342186679093,0.8942083429808293,0.15872731288030623,0.5203107810832559,c0_wrong_to_correct
Did Heracles famous labors exceed a baker's dozen?,False,True,0.6901496246277953,0.3045374243394069,0.8734245844633183,0.7945582054328613,0.2601966522940829,0.8175554363324842,c0_wrong_to_correct
Did Holy Saturday 2019 have special significance to pot smokers?,True,True,0.712512591224254,0.30196765507312634,0.859320455021174,0.882417240001618,0.2144333860757391,0.6621297704374913,c0_correct
Did Ice make people rich?,False,True,0.6281051961027491,0.30167098243272417,0.8852699151296757,0.7685634211509077,0.27653811654099697,0.7992464039226185,c0_wrong_to_correct
Did Irish mythology inspire Washington Irving?,True,True,0.8032815390800336,0.23619509108148848,0.7195605684079265,0.8657866222293276,0.1979669731027881,0.6641416038591027,c0_correct
Did Ivan the Terrible use the Byzantine calendar?,True,True,0.8174709700492611,0.2405563849590036,0.8109141815383869,0.8972526594253155,0.17478178504113245,0.6658580514251657,c0_correct
Did Jack Dempsey fight the current WBC heavyweight champion?,True,True,0.7411167034543014,0.2740665868181624,0.8319996411459946,0.8822644366236132,0.18260363285905473,0.8148151867226383,c0_correct
Did Jack Dempsey have most title fight wins in either of his weight classes?,False,True,0.6778867284446067,0.29156702337425805,0.9243077989195115,0.8829134982680084,0.1953612368681828,0.7236678620626836,c0_wrong_to_correct
Did Jackson 5 members exceed number in The Osmonds?,True,False,0.6298977037447995,0.2833482612425991,0.840391720458463,0.908084084041411,0.14956268273536497,0.5169952426031755,c0_correct
Did James Watson's partner in studying the double helix outlive him? ,True,True,0.8659412905535787,0.2086907057413241,0.8184631610145519,0.8167517141249019,0.24476735991008092,0.6759759725822779,c0_correct
Did Jane Austen suffer from middle child syndrome?,True,True,0.8188955104649699,0.2172886702624941,0.7681968961888966,0.8869936022946643,0.18302991235597935,0.6646986625406088,c0_correct
Did Japanese serfdom have higher status than English counterpart?,False,True,0.6596551255698453,0.26836948068708744,0.8336452533915784,0.9310279667643451,0.11959933392232931,0.3487111759334085,c0_wrong_to_correct
Did Jay-Z ever collaborate with Louis Armstrong?,True,True,0.841995996234254,0.20364152221123563,0.6800772221369498,0.9043012088827845,0.1917775427191356,0.8024466093391047,c0_correct
Did Jeremy Irons master sweep picking as a child?,True,True,0.7849464856121506,0.22389264228867922,0.7553365310385265,0.9051400804800507,0.16631772742491688,0.6027959496673843,c0_correct
Did Jerry Seinfeld have reason to cheer in 1986?,True,True,0.6942299648062926,0.29303906922224066,0.8497620989715103,0.8728022084401947,0.19931874182456452,0.7006013350704898,c0_correct
Did Johann Sebastian Bach ever win a Grammy Award?,True,True,0.8692667384883668,0.21849946546052496,0.6703988472487862,0.8921034473735816,0.18846379992687812,0.5478257168088543,c0_correct
Did Johann Sebastian Bach leave his first wife for his second wife?,False,True,0.8663586554763055,0.18332455713070134,0.7352039242113713,0.9105457471709787,0.17383499279754105,0.5599445532374145,c0_wrong_to_correct
Did John Kerry run in the 2010 United Kingdom general election?,True,True,0.8518004744433779,0.19360494580620208,0.5367593525828401,0.9138757626583638,0.182283140857874,0.6881347920044479,c0_correct
Did John Lennon listen to Compact discs?,True,True,0.8582388131144897,0.20663434251049115,0.7683287723720744,0.8527597493019149,0.2297571925559093,0.7640470703641642,c0_correct
Did Johnny Carson win enough Emmy's to fill a carton if Emmy's were eggs?,False,True,0.8326997423190383,0.1981385380369019,0.6325273494644519,0.9320829790658453,0.0927987577401642,0.38509020450610754,c0_wrong_to_correct
Did Jon Brower Minnoch suffer from anorexia nervosa?,False,True,0.6672536312789539,0.30496965407854837,0.8529982847227777,0.869027303808566,0.19811661624431398,0.7710633575417188,c0_wrong_to_correct
Did Julia Roberts practice blast beats as a child?,True,True,0.8145471190998543,0.20108206620100727,0.6025098673197058,0.9619561642243165,0.0761086653423625,0.2981948658726893,c0_correct
Did Julius Caesar read books on Pharmacology?,True,True,0.7867668990385961,0.2506399041036067,0.8446843976211768,0.9397986143379169,0.10070285619400125,0.3132181630334818,c0_correct
Did Karl Marx influence the communist party of China?,True,True,0.785680089661396,0.2566751900746949,0.7840857019651177,0.7897830305250504,0.2506998042243467,0.8258786896211336,c0_correct
Did Kim Il-sung network on LinkedIn?,True,True,0.8621227814371498,0.2236790642081736,0.7382384320078388,0.9031166619289179,0.18362850648650259,0.7231414785868246,c0_correct
Did King James I despise fairy beings?,True,True,0.6660149080163964,0.31033536092491376,0.9190371126677946,0.9186477302314954,0.15115794376986202,0.5488192984209668,c0_correct
Did King of Portuguese people in 1515 have familial ties to the Tudors?,True,True,0.8436959263943862,0.2342876487301915,0.841428374656905,0.932892278196759,0.15637890929471018,0.6042275369917771,c0_correct
Did Klingons appear in the movie The Last Jedi?,False,True,0.6983043950119335,0.29159518520085387,0.7865701804536454,0.8746330400750596,0.18925207721271586,0.5981281127561425,c0_wrong_to_correct
Did Kurt Cobain's music genre survive after his death?,True,True,0.7678524156556904,0.28332122527524833,0.7899330308392656,0.8946601017472657,0.16387064726438771,0.6366097201398022,c0_correct
Did Leonardo da Vinci lack contemporary peers in his home city?,False,True,0.7007437225013627,0.30553697691955684,0.8592609523917352,0.8932399886516417,0.17851998255824894,0.625406263255645,c0_wrong_to_correct
Did Martin Luther believe in Satan?,True,True,0.770153794026845,0.2686324697662954,0.8449101134309531,0.7825884315769074,0.24925512304598088,0.7794524925376408,c0_correct
Did Medieval English lords engage in fair trade with peasants?,True,True,0.7337390379177995,0.28764383538495925,0.8440467309352411,0.7479619539759337,0.26409105776311464,0.8159223300851396,c0_correct
Did Metallica band members cutting their hair hurt their sales?,False,True,0.706687261766188,0.31405396861787505,0.9225154122220229,0.8871837329111976,0.17201420972699935,0.6765978820138187,c0_wrong_to_correct
Did Methuselah live at least 800 years as long as Sarah?,False,True,0.7343167030358551,0.27409615846001606,0.7727439151403322,0.8437275305739877,0.22407618828753384,0.7046857234656914,c0_wrong_to_correct
Did Mickey Mouse appear in a cartoon with Bugs Bunny in 1930?,True,True,0.8697838345920104,0.18500883858074268,0.6354720428943545,0.9402097863275506,0.1375033968474942,0.6834736307083557,c0_correct
Did Mike Tyson do something very different than McGruff's slogan to Evander Holyfield in 1997?,False,False,0.8378037196621144,0.2171890049386168,0.7785683611804015,0.8042744155230837,0.2590583114410624,0.8260330159665834,c0_wrong_to_wrong
Did Mike Tyson train to use the gogoplata?,False,True,0.8012034025620842,0.265438717808313,0.8441117410123523,0.8366245871938669,0.20779424081704273,0.61281671717119,c0_wrong_to_correct
Did Millard Fillmore help to establish the University of Pittsburgh?,True,True,0.8514638110586762,0.22416690485013765,0.6950585677726306,0.7989837812012895,0.25758242197212294,0.8209684801167412,c0_correct
Did Modern Family win a Slammy award?,True,True,0.746969001120316,0.2526851022007937,0.7472370224301981,0.8585724658889298,0.2312585662975756,0.7337868518673074,c0_correct
Did Monty Python write the Who's on First sketch?,True,True,0.8085984636703748,0.25450760719947135,0.8401481697415576,0.8740950871438847,0.19213400931442168,0.6325033543932275,c0_correct
Did Moon Jae-in earn the Abitur as a teenager?,False,True,0.7914430435650788,0.2682124078181005,0.7634377285063989,0.8705861564840234,0.22087626027402157,0.7167252255554712,c0_wrong_to_correct
Did Naruto escape the Temple of Doom?,False,True,0.6722755124598039,0.33731087757219397,0.8886781049090924,0.9310118923681046,0.16420633414198732,0.74555982652222,c0_wrong_to_correct
Did Native American tribes teach Spaniards how to cultivate maize?,True,True,0.8276698560868981,0.22225732870159126,0.7638506851961999,0.8603365050592586,0.20234135163193603,0.7117054475831578,c0_correct
Did Neanderthals use arithmetic?,False,True,0.6739086789255444,0.2958246045438144,0.9114792076048387,0.7084741539788187,0.2968582671534439,0.912550161212881,c0_wrong_to_correct
Did Nine Inch Nails inspire Aretha Franklin's sound?,True,True,0.8435818720737022,0.1968470888953754,0.66170772748091,0.8517214615429304,0.1954975553063111,0.6840488665669213,c0_correct
Did Osama bin Laden likely abstain from alcohol?,True,True,0.8035625763585726,0.2506013981862877,0.8243215756333827,0.7824197266794473,0.23136786885212965,0.617256934405991,c0_correct
Did Paul the Apostle's cause of death violate the tenets of Ahimsa?,True,True,0.7179780740368488,0.28992131054643655,0.8625021139042025,0.8305170038614702,0.23797672851217574,0.7420781505595724,c0_correct
Did Pedubastis I know Japanese people?,True,True,0.8055937175300275,0.2347691771338219,0.6538657622118389,0.7561547296609475,0.24783590686467455,0.7491041546172683,c0_correct
Did Pink Floyd have a song about the French Riviera?,True,True,0.6924624811369702,0.3207788080555263,0.8115223755287644,0.834439107415463,0.22055583957736488,0.6515718566375409,c0_correct
Did Polar Bears roam around in Ancient Greece?,True,True,0.7415547119270939,0.2566980048505934,0.8017097405029988,0.7521057094731679,0.2645044629586126,0.7388805134639191,c0_correct
Did President William Howard Taft read DC Comics?,True,True,0.8857616466102861,0.19451881562277998,0.6424845869141989,0.8890996750000384,0.18059359012027898,0.5087963245537331,c0_correct
Did Queen Elizabeth I read the works of Jean-Paul Sartre?,True,True,0.9151052745242394,0.17412979261930986,0.7690797220161324,0.9242854308046592,0.1464673818958632,0.5748589749814942,c0_correct
Did Queen Elizabeth The Queen Mother and her daughter share name with Tudor queen?,True,True,0.7853919884188759,0.2611409738471005,0.7999876079005379,0.9386540525505441,0.11216848063950831,0.4333783230634365,c0_correct
Did Rahul Dravid ever kick a field goal?,True,True,0.8419825475077071,0.23497257856892462,0.8190358291704152,0.8783482785275621,0.19199414787663738,0.6884726748856593,c0_correct
Did Rand Paul frequently swim in Lake Michigan during his undergraduate years?,True,True,0.7467829609904654,0.24582119728569124,0.8236701347419428,0.8788204997826771,0.1661497909844485,0.5004476396294597,c0_correct
Did Richard III's father have greater longevity than him?,True,True,0.8284467979249535,0.2497843065517978,0.7351808728825775,0.8814741662600584,0.16968551749175703,0.5504994183131173,c0_correct
Did Rumi spend his time in a state of euphoria?,True,True,0.6194208919184765,0.3124328519882709,0.8293207211604423,0.9018026017458064,0.17797196435817939,0.7874872255683568,c0_correct
Did Saint Augustine use the Julian calendar?,True,True,0.7968249685266396,0.22617771583915722,0.6994788817649166,0.752615855579387,0.27240127677418813,0.8627456693172322,c0_correct
Did Sartre write a play about Hell?,True,True,0.7677856202642086,0.2183516982033679,0.6614682530847336,0.7607009272918764,0.25066731266982106,0.7546626797844485,c0_correct
Did Secretariat win a Formula One championship?,True,True,0.8874855835922609,0.1702015106223961,0.5831284937209181,0.8320524537765831,0.21103267202305873,0.6468147120347045,c0_correct
Did Snoop Dogg refuse to make music with rival gang members?,False,True,0.7174754144480007,0.3176913341039199,0.8031915255623128,0.8749484325581929,0.17878405498754937,0.6890717343065249,c0_wrong_to_correct
Did Solomon make up bigger percentage of Islamic prophets than Kings of Judah?,False,True,0.7195540856624247,0.26230441662563947,0.8728594314199205,0.8147552459576364,0.21181650607387195,0.6662677596047337,c0_wrong_to_correct
Did Sony definitively win the video game war against Sega?,True,True,0.8041903453483294,0.25941440787110764,0.8693087074574816,0.9071754997354408,0.15250606629657512,0.5458045811658726,c0_correct
Did Spiderman fight against Falcon in the MCU?,False,True,0.7329292762547259,0.25711235579291314,0.7614957132167189,0.8382711578285961,0.19537391273628096,0.5985164739156805,c0_wrong_to_correct
Did Subway have a sex offender as a spokesperson?,True,True,0.8568333651911958,0.17978406217491266,0.5684825616131427,0.8849542326842943,0.16783989783800765,0.5645142284055513,c0_correct
Did Terry Pratchett write about quantum mechanics?,True,True,0.6784845232870278,0.32059107266988746,0.8840488728451025,0.9144433781891341,0.16941384811975585,0.7003529413257393,c0_correct
Did The Who have to cancel tours due to World War II?,True,True,0.834014627807209,0.239367454735257,0.7629582726897954,0.9297652726031873,0.16742815480838624,0.8134274964027984,c0_correct
Did Thomas Greenhill's parents violate the concept of monogamy?,False,True,0.6645979712302948,0.3207541554601631,0.8579152345845724,0.898116432079658,0.1594092940990265,0.6251710507603587,c0_wrong_to_correct
Did Tony Bennett have more children than he had wives?,True,True,0.7786171627592025,0.24200722490848348,0.803225705747849,0.8027367305463081,0.2348773362305876,0.7685214729700275,c0_correct
Did U2 play a concert at the Polo Grounds?,True,True,0.8174942204811518,0.23000854147902514,0.7539047789932047,0.9001461848177816,0.18094034706421566,0.5824417566047109,c0_correct
Did University of Pittsburgh founder have great deal in common with Judith Sheindlin?,True,True,0.6652305503312073,0.31629651369082457,0.8584110773499152,0.8802636441770445,0.1719848547912473,0.6380407040058711,c0_correct
Did Van Gogh suffer from a mental disorder?,True,True,0.7384824329743509,0.2660711940044275,0.7792796244671674,0.8089994697274888,0.25794834305402237,0.7303578896438602,c0_correct
Did Wednesday have something to do with Thor?,True,True,0.7386265395751828,0.268706269618172,0.7253545205316532,0.8729345382972248,0.20599923937134063,0.749282765677081,c0_correct
Did Woodrow Wilson consider Blacks to be equal members of society?,True,True,0.7432742843597094,0.2769166104414212,0.777316339166016,0.8584489286109717,0.20223057247061252,0.6243755639665406,c0_correct
Did Zorro carve his name into items regularly?,False,False,0.6893129416196708,0.3028669272312644,0.7714415310843101,0.8533609229727198,0.22256820276962394,0.7128038110819845,c0_wrong_to_wrong
Did a Polish poet write sonnets about Islamic religion?,True,True,0.7086519568620452,0.27765240745137876,0.8431998058833554,0.9254570062585665,0.13775642565060503,0.44767819426321476,c0_correct
Did any Golden Globe winners attend John Kerry's alma mater?,True,True,0.7597999024577384,0.29052050207132163,0.8234766513507674,0.9225182069560937,0.132066306888989,0.574519554639751,c0_correct
Did any citizen of San Antonio vote for Boris Johnson?,False,True,0.788538947593049,0.24093892598765795,0.7218432940502834,0.8229116738921597,0.23028490132229135,0.7399660896445319,c0_wrong_to_correct
Did any cultures associate celery with death?,True,True,0.7228601312021016,0.26110127635624253,0.8110403835228621,0.7601221436506577,0.2396851002418621,0.846328494371098,c0_correct
Did any killer Manson band members were named for exceed Charles Manson's kills?,True,True,0.5590113088381753,0.30048200992408947,0.9017179582444845,0.9134986118953721,0.13130392267893956,0.43287950525799324,c0_correct
Did any of religions in which Himalayas are sacred originate in 19th century?,True,True,0.8229462453888349,0.254855541855419,0.7977181610284512,0.882027126703333,0.21577896403188504,0.7267889609061744,c0_correct
Did any of the amazons on Xena: Warrior Princess star on later shows?,True,True,0.7630214078146947,0.240542463184459,0.6449709517093349,0.9012271847173173,0.19607411483609205,0.8220460637860659,c0_correct
Did anyone in the 1912 election take a majority of the popular vote?,True,True,0.8615278997089544,0.23248298870716153,0.7690356735699875,0.8749469506181257,0.19693558339566292,0.6004515115004732,c0_correct
Did breakdancing grow in popularity during WW2?,True,True,0.8598890339400578,0.20114503661001826,0.6961635596116418,0.8616718579941518,0.22527211536058855,0.7116340782153991,c0_correct
Did children read Harry Potter and the Philosopher's Stone during the Albanian Civil War?,False,True,0.7542243567851574,0.2840616081988035,0.7702057083028734,0.8648731811532434,0.19389797088616625,0.6040647086020763,c0_wrong_to_correct
Did compact discs make computer gaming more popular?,False,True,0.6636650285882164,0.2926361610404629,0.8438707683390327,0.8408887943580661,0.21957615021001958,0.6344821726119106,c0_wrong_to_correct
Did eggs need to be kept cold in the middle ages?,False,True,0.6959999207125793,0.27635469746127056,0.9137345255029562,0.7970112021884967,0.22971065722065367,0.7064262578172743,c0_wrong_to_correct
Did either Kublai Khan or his grandfather practice monogamy?,True,True,0.8128458844046668,0.23778424516723037,0.8055632829924715,0.8812605668185957,0.18891089510522624,0.5944434103909777,c0_correct
Did land owners elect their rulers in the Kingdom of Hungary?,False,True,0.7367577901832211,0.27056128434667764,0.8372911684792725,0.8058268834435566,0.22886232502108372,0.6045741036149528,c0_wrong_to_correct
Did mercenaries fight for England in the Glorious Revolution?,False,True,0.7042663106297542,0.3155945536199229,0.8171745063979631,0.7644569260649942,0.2692070388476163,0.7732562070775753,c0_wrong_to_correct
Did pirates who had scurvy need more Vitamin C?,True,True,0.7911905681472607,0.2404656737620913,0.6399044651401249,0.7992324881022492,0.2234973446994344,0.6434620990110481,c0_correct
Did producer of Easy Rider ever star in a movie with Dean Cain's Princeton girlfriend?,True,True,0.7616833589582913,0.2652404499775859,0.9360660844497344,0.93031380654916,0.13328048906642112,0.5042447440407357,c0_correct
Did the 40th president of the United States forward lolcats to his friends?,True,True,0.8476065844545055,0.22425910161424423,0.6870324712680864,0.9178082835858097,0.1697708784343528,0.7346756587698067,c0_correct
Did the Beatles write any music in the Disco genre?,True,True,0.697105255668343,0.2821944936455712,0.8135180099728121,0.7824293904467859,0.2622027743911361,0.845460615996141,c0_correct
Did the Cherokee people send a delegation to oppose allotment?,True,True,0.7909830004305356,0.21464235100637222,0.6508404278302742,0.8814746450033412,0.19589790172893826,0.6266504098510297,c0_correct
Did the Eastern Orthodox Church and the Byzantine Empire ever use the same calendar?,True,True,0.8679799744610266,0.19029809889808585,0.8194965777042074,0.8144961095368617,0.24853230682972474,0.7463573571554148,c0_correct
"Did the Gunpowder plot eliminate Mary, Queen of Scots bloodline?",True,True,0.7552906932111804,0.2642367751836282,0.771497940852246,0.7626851775296206,0.26480496794172104,0.7987477902304909,c0_correct
Did the Nepalese Civil War take place near India?,True,True,0.7059606480412076,0.2939076927551564,0.7802262402871438,0.8081957992410539,0.22281977234930822,0.6449361374163503,c0_correct
Did the Paramount leader produce Titanic?,True,True,0.7974094167000412,0.24045468985725893,0.7921713428125835,0.8678525535657271,0.19594220283103753,0.7306436115910382,c0_correct
Did the Qwerty keyboard layout predate computers?,True,True,0.8532872997251091,0.20280738685989866,0.6837124016894455,0.8698432255373603,0.22995673018530136,0.7112087738155628,c0_correct
Did the Royal Air Force fight in the Boxer Rebellion?,True,True,0.8563971672102589,0.20935812985405813,0.6408773034978954,0.8406739246116715,0.21861357589982763,0.7981552043963343,c0_correct
Did the Space Race use relay batons?,True,True,0.7927227542293092,0.266958897132083,0.7774341588384118,0.7730810576220477,0.26598257179056467,0.6831134168621855,c0_correct
Did the Wall Street Crash of 1929 hurt the stocks of robotics companies?,True,True,0.8019096000871283,0.2347692217798973,0.664530746042022,0.9325482678574214,0.15356332058622324,0.6169792726535129,c0_correct
Did the Watergate scandal help the Republican party?,True,True,0.8237832282395764,0.24493919798850822,0.7539959407270459,0.7821625170038,0.23927480506208496,0.8460522058814419,c0_correct
Did the band Led Zeppelin own a prime number of gilded gramophones?,True,True,0.7743940412128477,0.28766268217595586,0.8065586544658178,0.8770068336442635,0.18367621694131045,0.611275754207115,c0_correct
Did the color green help Theodor Geisel become famous?,False,True,0.8294853189869417,0.23010348822678964,0.709412709221821,0.8174676302098501,0.23847445758579316,0.6760819820112554,c0_wrong_to_correct
Did the crew of Apollo 15 take pictures of Mount Sharp?,True,True,0.790324596598531,0.2591730327033415,0.8282156906822344,0.9087106495053238,0.16408028928390708,0.579970780205435,c0_correct
Did the death of Helen Palmer have a significant effect on Dr. Seuss?,True,True,0.7561592006611806,0.24044332664251422,0.7356036554321943,0.741835004489036,0.26107530205873347,0.84349153161498,c0_correct
Did the first Duke of Valentinois play a key role in the Hundred Years' War?,False,True,0.7737584884494123,0.24423978565725465,0.7318650405864144,0.8693504851411795,0.20343217224615195,0.6771387760013206,c0_wrong_to_correct
"Did the founders of the biggest city in Orange County, California speak Italian?",False,True,0.7505635710219385,0.25286385270158224,0.8562596424926376,0.7908640342134641,0.22339827441624788,0.6682481915641273,c0_wrong_to_correct
Did the iPhone usher in the scientific revolution?,True,True,0.7161438402072876,0.29722284719693054,0.8082551192924414,0.785515066989938,0.26130520663383483,0.7665764800146634,c0_correct
Did the lead singer of Led Zepplin ever perform with Ernest Chataway?,True,True,0.6923030871897766,0.3229834531814536,0.8868114678095544,0.9512337274200998,0.11901328974852127,0.56773015684932,c0_correct
Did the leader of Heaven's Gate consider himself a prophet?,True,True,0.7741833181973425,0.26948390271896655,0.7702734345346067,0.8633291710137766,0.21114184303494118,0.6700469587368407,c0_correct
Did the phone Alexander Graham Bell use have call waiting?,True,True,0.7686523633575643,0.2504096377190763,0.6934457892210778,0.8538099175071165,0.2045254793761001,0.6133642491689733,c0_correct
