question,c3_mean_minus_c0_mean,c3_std_minus_c0_std,c3_range_minus_c0_range,category_primary
Could Casio's first invention be worn around the ankle?,0.09589800313087782,-0.006226966089936864,0.06115772208258652,c0_wrong_to_correct
Could Charlie Bucket be a hotel manager?,0.0720809909665423,-0.0034348728156508024,-0.0974009722135325,c0_wrong_to_correct
Could Christopher Nolan borrow pants from Danny Devito?,0.14875253166119196,-0.06550431470646356,-0.1179602808606014,c0_wrong_to_correct
Could Christopher Walken enlist in the United States Marine Corps?,0.17156027185699074,-0.10303305067979213,-0.06449339740065863,c0_wrong_to_correct
Could Chuck Norris ride a horse?,0.05272236538456643,0.040348834762373526,0.01281507634800294,c0_correct
Could Cosmic Girls play League of Legends alone?,0.18234769400052897,-0.11432235842067551,-0.33485663565954304,c0_wrong_to_correct
Could Durian cause someone's stomach to feel unwell?,0.018391397267323528,-0.008742612816910855,-0.018850090979076972,c0_correct
Could Eddie Hall hypothetically deadlift the world's largest cheeseburger?,0.08829433827123678,-0.05270899093903303,-0.22973511080576203,c0_wrong_to_wrong
Could Edward Snowden have visited the headquarters of United Nations Conference on Trade and Development?,0.07461870012772198,-0.0569559181682808,-0.04029062324722721,c0_correct
Could Edward Snowden join MENSA?,0.15404857535932126,-0.09076787560103103,-0.2597719622753628,c0_correct
"Could Elizabeth I of England have seen the play Dido, Queen of Carthage ?",0.09176746451783757,-0.0895611678343867,-0.15764489312154883,c0_correct
Could Goofy have counted nine planets in his first year?,0.006509210234767693,-0.013181015340305913,-0.16302737360845299,c0_wrong_to_wrong
Could Intel products be purchased at McDonald's?,-0.02605600992446999,0.002614256285131178,0.05786930867807638,c0_wrong_to_wrong
Could Jamie Brewer have attended the United States Naval Academy?,0.2459988120485439,-0.12209580737030679,-0.14026829023969567,c0_wrong_to_correct
Could Javier Sotomayor jump over the head of the average giraffe?,-0.017156987746470453,0.0017013724600125624,-0.10269659549485266,c0_wrong_to_wrong
Could Johnny Carson's children fill out a water polo team?,0.12682062893581147,-0.11192059964067552,-0.253380662164038,c0_wrong_to_correct
Could Lil Wayne legally operate a vehicle on his own at the beginning of his career?,0.1673648210933134,-0.11477961147072788,-0.2697910837837356,c0_wrong_to_correct
Could Lil Wayne's children ride in a Chevrolet Corvette ZR1 together?,0.1384808937295211,-0.026354870044670714,-0.1264041505083533,c0_wrong_to_correct
Could Marco Rubio ride the Candymonium roller coaster at Hershey Park?,0.08718098894337878,-0.053470842586737954,-0.12132388749765854,c0_correct
Could Moulin Rouge have been hypothetically used as Spain's Spanish American War triage center?,0.18605459946874547,-0.09575053652075657,-0.31718664551948905,c0_correct
Could Oprah Winfrey buy dozens of her staff Bugatti luxury cars?,0.05405392339144244,-0.03539551674299568,-0.10352689204050236,c0_correct
Could Quartz be useful to humans if plants died off and there was no oxygen?,0.10720356879357462,-0.057397106446673646,-0.025222193790261693,c0_correct
Could Reza Shah be related to Queen Elizabeth I?,-0.11992656800464807,0.049016620326575944,0.02416667423681318,c0_correct
Could Robert Wadlow hypothetically see Frankenstein's monster's bald spot from above?,0.11313544273441045,-0.04364410006078573,-0.06659106226260558,c0_correct
Could SNL be why Jenny McCarthy does not get along with her cousin?,0.03659813522002042,-0.01288573092258774,-0.16415815530030153,c0_wrong_to_correct
Could Sainsbury's buy Tesco?,0.02131846011084293,0.02663470140137869,-0.028107054282574206,c0_correct
Could Scooby Doo fit in a kangaroo pouch?,0.12250740071081145,-0.01629639512398029,0.014537790421527141,c0_wrong_to_correct
Could Stephen King join the NASA Astronaut Corps?,0.09594270382472947,-0.054902469341070875,-0.07239672536010033,c0_correct
Could Sugar Ray Robinson box if he stole in Iran?,0.01862082205325244,-0.006608740482645703,0.01861741094188174,c0_wrong_to_correct
Could William Franklyn-Miller win a 2020 Nascar Cup Series race?,0.04846505315945382,-0.06214358219007404,-0.16698617953547956,c0_correct
Could a Bengal cat hypothetically best Javier Sotomayor's record?,0.025221344685072422,0.00238292021968467,0.02671421861984724,c0_wrong_to_correct
Could a Diwali celebration feature a crustacean?,0.165461889506201,-0.08653217296321009,-0.11706002644917424,c0_correct
Could a bee hummingbird balance a scale with a single pea on it?,0.07806109820674878,-0.0751893717444814,-0.23308753202266985,c0_wrong_to_correct
Could a chipmunk fit 100 chocolate chips in his mouth?,0.15988847754500668,-0.08593887172353148,-0.17706718921726994,c0_correct
Could a dichromat probably easily distinguish chlorine gas from neon gas?,0.08799156193879099,-0.0031979141299138536,-0.002916663842952527,c0_wrong_to_wrong
Could a fan of the Botany Swarm vote for John Key?,0.053412497653814395,-0.04629093467750897,-0.17910284248647101,c0_correct
Could a giant squid fit aboard the deck of the titanic?,0.16839306489358297,-0.06662513195156819,-0.17243497386227635,c0_correct
Could a hundred thousand lolcats fit on a first generation iPhone?,0.0954415420741318,-0.02792953580164656,-0.19356689359529777,c0_correct
Could a markhor give birth three times in a single year?,-0.017954782482436094,0.05056883446187255,0.09571020693396948,c0_wrong_to_correct
Could a silverfish reach the top of the Empire State Building?,0.022218939652190683,0.009030675487301631,0.06025708659459861,c0_correct
Could a single bitcoin ever cover cost of a Volkswagen Jetta?,0.05838929784608482,-0.029798707960909193,-0.09909706734606094,c0_wrong_to_wrong
Could a sloth hypothetically watch an entire episode of Scrubs underwater?,0.19022907827391455,-0.09749285224781204,-0.16229898817704214,c0_correct
Could a snowy owl survive in the Sonoran?,-0.02673199688883432,0.01281615058007654,0.09201857273125214,c0_correct
Could a student at the University of Houston see a caracal on campus?,0.13297066224507037,-0.07478716866378529,-0.1012519130753542,c0_wrong_to_correct
Could a wandering albatross fly from Bucharest to New York City without a rest?,0.017509606256256527,0.025733361333811683,0.017674234263437172,c0_wrong_to_correct
Could a young Wizard of Oz Scarecrow have gotten Cerebral palsy?,0.04584771111947594,-0.01926566961825854,-0.022346558855407594,c0_correct
Could all Tahiti hotels hypothetically accommodate US D-Day troops?,0.06774529124054818,-0.0679973704578602,-0.1586348008910342,c0_wrong_to_correct
Could amoebas have played a part in the Black Death?,0.18025407809230098,-0.1115921010682148,-0.17360814485153808,c0_correct
Could an elephant easily defeat a male macaque?,0.10954483150340799,-0.04286691376888549,-0.024117995205157894,c0_correct
Could an escapee swim nonstop from Alcatraz island to Siberia?,0.06048078580827054,-0.026715923841263978,-0.024202240479575976,c0_correct
Could an infant solve a sudoku puzzle?,0.031854327439772456,-0.032214766109989385,-0.11017237524702239,c0_correct
Could chives be mistaken for grass?,-0.02874926266988176,0.01994728669540588,0.029600986807983176,c0_correct
Could eating Chinook salmon help Ryan Reynolds?,0.03831373974503982,0.027229886247664398,0.10874915603043378,c0_correct
Could largest ship from Voyages of Christopher Columbus haul Statue of Liberty?,0.18190532416078398,-0.14171501223426575,-0.32956944506054975,c0_correct
Could morphine cure HIV?,0.08509388763421866,-0.04300636617646747,-0.005389605243780071,c0_correct
Could someone mistake the smell of your brussels sprouts for a fart?,0.08517360957274178,-0.054801738180962456,-0.18707084416597242,c0_correct
Could someone theoretically use an armadillo as a shield?,0.1198045951827339,-0.07750574229478407,-0.12991366134010718,c0_correct
Could someone with fine motor control issues benefit from an altered keyboard layout?,-0.0305594531743274,0.0009293113290047561,-0.004754307891820186,c0_correct
Could the Austrian casualties from Seven Years' War fit in Indianapolis Motor Speedway?,0.15663524747997437,-0.10976186220420578,-0.35498444098665327,c0_correct
Could the Port of Baltimore handle the entire world's cargo production of ginger each year?,0.14393061691191789,-0.0719487546421688,-0.20958454609606647,c0_wrong_to_correct
Could the Powepuff Girls make the background to the Azerbaijani flag?,0.0725670070804385,-0.051500747336040126,-0.19297874923892344,c0_correct
Could the Spice Girls compete against ŽRK Kumanovo?,0.031941443283436954,-0.04754882686248302,-0.26616827470147186,c0_correct
Could the children of Greek hero Jason hypothetically fill a polo team?,0.2064264532773633,-0.06735412060083423,-0.08815020441468391,c0_correct
Could the endowment of Johns Hopkins University pay off the MBTA debt?,0.09915551867360584,-0.04971742950415267,-0.20151747931264374,c0_wrong_to_correct
"Could the main character of ""Alice's Adventures in Wonderland"" join a Masonic Lodge?",0.16009185931098024,-0.09120248624837399,-0.2591463073840521,c0_correct
Could the members of The Police perform lawful arrests?,0.10334132430487009,-0.05382121814842847,-0.12282018791063287,c0_wrong_to_correct
Could you buy Hershey's Kisses in red foil with farthings after 1960?,0.13667458959525713,-0.08960684336984553,-0.21994555313998698,c0_correct
Could you go to New York Public Library and the Six Flags Great Escape in the same day?,0.05228351362596595,-0.05204681638389627,-0.22759197486293026,c0_correct
Could you make the kitchen 'holy trinity' without celery?,-0.07598699282432253,0.01955222528463202,-0.024564967582971775,c0_wrong_to_wrong
Could you windsurf in Puerto Rico during Hurricane Maria?,0.21516970380817946,-0.11385845833855046,-0.23121116866992908,c0_wrong_to_correct
Did Al Capone carry a smartphone?,0.03029395828509962,-0.006496429859027264,0.10368563049463364,c0_correct
Did Al Pacino act in a movie during World War II?,-0.0464829935874993,0.051232497850502046,0.08092942226488231,c0_correct
Did Alan Rickman have an improperly functioning organ?,0.18550555869848662,-0.11223529465706616,-0.2817353760553941,c0_correct
Did Alfred Hitchcock include internet slang in his films?,0.11314639558400053,-0.04303463901184826,-0.09207101544510377,c0_correct
Did Alfred Nobel write a banned book?,-0.0047528455040374284,0.012382822952811373,0.04813063508220128,c0_wrong_to_correct
Did Alice's Adventures in Wonderland inspire Macbeth?,-0.03501346746412337,0.043315051392548654,0.07302292683465428,c0_correct
Did Andy Warhol influence Art Deco style?,-0.025964055074571224,0.0015646320799564128,0.023755583029121397,c0_correct
Did Archduke Franz Ferdinand of Austria participate in the Pacific War?,0.033052381536018305,-0.011610933120385997,0.19174448949983502,c0_correct
Did Benito Mussolini wear bigger shoes than Hafþór Björnsson?,0.026586514485279045,-0.0220334439830365,-0.02587559514953297,c0_correct
Did Bill Gates achieve Latin honors?,0.022825267680423478,-0.0025457818405048016,0.09110942913268283,c0_wrong_to_correct
Did Bill Gates help to develop the PlayStation 4?,0.08879602779467843,-0.029733151717519002,0.1634944761765652,c0_correct
Did Brad Peyton need to know about seismology?,0.15092894047594396,-0.08290218574199057,-0.24805063920139225,c0_correct
Did Brazilian jiu-jitsu Gracie founders have at least a baker's dozen of kids between them?,0.009862457895346788,0.0030832014279864317,0.04154438826305207,c0_correct
Did Bruiser Brody wrestle on WWE Raw?,0.15007155247698867,-0.055749449029388026,0.06128598835832355,c0_correct
Did Christina Aguilera turn her chair around for Kelly Clarkson on The Voice?,0.06606600397224871,-0.10210555764927667,-0.29504832587362106,c0_wrong_to_correct
Did Christopher Columbus break the fifth commandment in Christianity?,0.05945499307887259,-0.05788664218523101,-0.16224474042786752,c0_correct
Did Clark Gable appear in any movies scored by John Williams?,0.10788135263663134,-0.04121551182789093,-0.09137210295603215,c0_correct
Did Clark Gable marry more women once than Richard Burton?,0.027077830477646447,-0.01096309228344372,-0.010296373335600517,c0_correct
Did Columbus obtain his funding from the rulers of the Portugese Empire?,0.10175947644465744,-0.029436218154186095,0.18121326034152918,c0_correct
Did Confederate States Army influence West Point fashion?,0.25523877398472594,-0.11135327189396566,-0.28604559771591054,c0_correct
Did Cynthia Powell celebrate a silver anniversary with John Lennon?,0.06370119570036548,-0.052817181158264004,-0.08361404135310935,c0_wrong_to_correct
Did Dale Jr hug his dad after their last Daytona 500 together?,0.004511559108533181,0.013144882169138061,-0.01930558062694676,c0_wrong_to_wrong
Did Demi Lovato's ancestors help turn maize into popcorn?,0.16192615444261016,-0.05730128746520949,-0.19544072728263762,c0_correct
Did Disney get most of Rudyard Kipling's The Jungle Book profits?,0.24914976951831802,-0.2216180266858062,-0.5587970282207073,c0_wrong_to_correct
Did Disney's second film rip off a prophet story?,0.124835978676485,-0.04260532519919544,-0.04136423254269861,c0_correct
Did Doctor Strange creators also make Batman?,0.004353310037562119,-0.018346248986810643,-0.028441361003514243,c0_correct
Did Donatello use a smartphone?,0.01623342429835628,0.017824936234066974,-0.005245602765178603,c0_correct
Did Douglas Adams use email as a child?,0.06284720766762131,-0.040571391956376046,-0.004570378766448058,c0_correct
Did Eddie Murphy's father see his first stand up show?,0.20582028936935015,-0.19132303947534993,-0.3838953060157487,c0_wrong_to_correct
Did Eiffel Tower contribute to a war victory?,0.19134569266609702,-0.12197121225402272,-0.137519434235708,c0_correct
Did Elizabeth II frequently visit Queen Victoria?,0.03801207809503959,-0.022966301585690713,0.18979748309123756,c0_correct
Did Elle Fanning play an essential part in ending apartheid?,-0.0664036946140949,0.044800008929843205,-0.03394618139696748,c0_correct
Did Emma Stone pursue a higher education?,0.21355165586592673,-0.15460132896930848,-0.13959790041805187,c0_wrong_to_correct
Did England win any Olympic gold medals in 1800?,0.05794755851147704,-0.04808871673777573,0.043134803910591546,c0_correct
Did Eric Clapton have similar taste in women to one of the Beatles?,0.08241669702674503,-0.07919741824236154,-0.10879267497489464,c0_correct
Did Evander Holyfield compete in an Olympics hosted in the western hemisphere?,0.012040414068899885,0.002315467213550998,0.07016535289348846,c0_correct
Did France win the French Revolution?,-0.06884576680231125,0.035506526560810464,0.13583698128296795,c0_wrong_to_correct
Did François Mitterrand serve under Napoleon Bonapart in the French army?,-0.013859790393722426,0.06601590084695295,0.3693898665659311,c0_correct
Did Gauss have a normal brain structure?,0.23004876314929845,-0.10933516456752534,-0.21888316532390262,c0_correct
Did Gladiator's weapon of choice require less hands than Soul Calibur's Faust?,0.07216032842066589,-0.02839294948083801,-0.05975541656686878,c0_correct
Did Hamlet's author use email?,0.000394622080441831,0.005772210524954913,0.03742990120819223,c0_correct
Did Harvey Milk ever run for governor?,0.10850320885202358,-0.10902884390394069,-0.22962343758465342,c0_wrong_to_correct
Did Heracles famous labors exceed a baker's dozen?,0.10440858080506599,-0.044340772045323995,-0.0558691481308341,c0_wrong_to_correct
Did Holy Saturday 2019 have special significance to pot smokers?,0.169904648777364,-0.08753426899738723,-0.19719068458368272,c0_correct
Did Ice make people rich?,0.14045822504815864,-0.025132865891727196,-0.0860235112070572,c0_wrong_to_correct
Did Irish mythology inspire Washington Irving?,0.06250508314929393,-0.03822811797870038,-0.05541896454882378,c0_correct
Did Ivan the Terrible use the Byzantine calendar?,0.07978168937605445,-0.06577459991787116,-0.14505613011322116,c0_correct
Did Jack Dempsey fight the current WBC heavyweight champion?,0.14114773316931184,-0.0914629539591077,-0.017184454423356255,c0_correct
Did Jack Dempsey have most title fight wins in either of his weight classes?,0.20502676982340162,-0.09620578650607525,-0.2006399368568279,c0_wrong_to_correct
Did Jackson 5 members exceed number in The Osmonds?,0.2781863802966116,-0.13378557850723413,-0.32339647785528747,c0_correct
Did James Watson's partner in studying the double helix outlive him? ,-0.04918957642867683,0.03607665416875683,-0.14248718843227393,c0_correct
Did Jane Austen suffer from middle child syndrome?,0.0680980918296944,-0.03425875790651475,-0.10349823364828781,c0_correct
Did Japanese serfdom have higher status than English counterpart?,0.2713728411944998,-0.14877014676475814,-0.48493407745816985,c0_wrong_to_correct
Did Jay-Z ever collaborate with Louis Armstrong?,0.062305212648530506,-0.011863979492100024,0.12236938720215496,c0_correct
Did Jeremy Irons master sweep picking as a child?,0.12019359486790004,-0.057574914863762344,-0.15254058137114224,c0_correct
Did Jerry Seinfeld have reason to cheer in 1986?,0.17857224363390212,-0.09372032739767613,-0.1491607639010205,c0_correct
Did Johann Sebastian Bach ever win a Grammy Award?,0.02283670888521483,-0.030035665533646838,-0.1225731304399319,c0_correct
Did Johann Sebastian Bach leave his first wife for his second wife?,0.044187091694673164,-0.009489564333160283,-0.17525937097395672,c0_wrong_to_correct
Did John Kerry run in the 2010 United Kingdom general election?,0.06207528821498587,-0.011321804948328074,0.1513754394216078,c0_correct
Did John Lennon listen to Compact discs?,-0.0054790638125747915,0.023122850045418142,-0.004281702007910226,c0_correct
Did Johnny Carson win enough Emmy's to fill a carton if Emmy's were eggs?,0.09938323674680694,-0.1053397802967377,-0.24743714495834435,c0_wrong_to_correct
Did Jon Brower Minnoch suffer from anorexia nervosa?,0.2017736725296121,-0.10685303783423439,-0.08193492718105888,c0_wrong_to_correct
Did Julia Roberts practice blast beats as a child?,0.14740904512446218,-0.12497340085864476,-0.3043150014470165,c0_correct
Did Julius Caesar read books on Pharmacology?,0.1530317152993208,-0.14993704790960544,-0.5314662345876949,c0_correct
Did Karl Marx influence the communist party of China?,0.00410294086365437,-0.005975385850348236,0.04179298765601591,c0_correct
Did Kim Il-sung network on LinkedIn?,0.04099388049176811,-0.040050557721671015,-0.015096953421014137,c0_correct
Did King James I despise fairy beings?,0.252632822215099,-0.15917741715505174,-0.37021781424682787,c0_correct
Did King of Portuguese people in 1515 have familial ties to the Tudors?,0.08919635180237284,-0.07790873943548132,-0.2372008376651279,c0_correct
Did Klingons appear in the movie The Last Jedi?,0.17632864506312607,-0.102343107988138,-0.18844206769750282,c0_wrong_to_correct
Did Kurt Cobain's music genre survive after his death?,0.12680768609157533,-0.11945057801086062,-0.15332331069946337,c0_correct
Did Leonardo da Vinci lack contemporary peers in his home city?,0.19249626615027893,-0.1270169943613079,-0.2338546891360902,c0_wrong_to_correct
Did Martin Luther believe in Satan?,0.012434637550062355,-0.01937734672031452,-0.06545762089331231,c0_correct
Did Medieval English lords engage in fair trade with peasants?,0.014222916058134194,-0.0235527776218446,-0.028124400850101483,c0_correct
Did Metallica band members cutting their hair hurt their sales?,0.18049647114500955,-0.1420397588908757,-0.24591753020820428,c0_wrong_to_correct
Did Methuselah live at least 800 years as long as Sarah?,0.1094108275381327,-0.05001997017248222,-0.06805819167464089,c0_wrong_to_correct
Did Mickey Mouse appear in a cartoon with Bugs Bunny in 1930?,0.07042595173554023,-0.04750544173324847,0.0480015878140011,c0_correct
Did Mike Tyson do something very different than McGruff's slogan to Evander Holyfield in 1997?,-0.03352930413903077,0.04186930650244561,0.04746465478618189,c0_wrong_to_wrong
Did Mike Tyson train to use the gogoplata?,0.035421184631782676,-0.05764447699127029,-0.2312950238411623,c0_wrong_to_correct
Did Millard Fillmore help to establish the University of Pittsburgh?,-0.052480029857386645,0.03341551712198529,0.12590991234411053,c0_correct
Did Modern Family win a Slammy award?,0.11160346476861382,-0.021426535903218108,-0.013450170562890662,c0_correct
Did Monty Python write the Who's on First sketch?,0.06549662347350993,-0.062373597885049675,-0.20764481534833013,c0_correct
Did Moon Jae-in earn the Abitur as a teenager?,0.0791431129189446,-0.047336147544078944,-0.04671250295092766,c0_wrong_to_correct
Did Naruto escape the Temple of Doom?,0.2587363799083007,-0.17310454343020665,-0.1431182783868724,c0_wrong_to_correct
Did Native American tribes teach Spaniards how to cultivate maize?,0.03266664897236049,-0.019915977069655227,-0.05214523761304213,c0_correct
Did Neanderthals use arithmetic?,0.03456547505327434,0.0010336626096295043,0.0010709536080423243,c0_wrong_to_correct
Did Nine Inch Nails inspire Aretha Franklin's sound?,0.008139589469228214,-0.0013495335890642834,0.02234113908601132,c0_correct
Did Osama bin Laden likely abstain from alcohol?,-0.021142849679125386,-0.019233529334158034,-0.20706464122739165,c0_correct
Did Paul the Apostle's cause of death violate the tenets of Ahimsa?,0.11253892982462144,-0.051944582034260806,-0.12042396334463012,c0_correct
Did Pedubastis I know Japanese people?,-0.049438987869079964,0.013066729730852655,0.09523839240542942,c0_correct
Did Pink Floyd have a song about the French Riviera?,0.14197662627849283,-0.1002229684781614,-0.15995051889122347,c0_correct
Did Polar Bears roam around in Ancient Greece?,0.010550997546074026,0.007806458108019165,-0.06282922703907967,c0_correct
Did President William Howard Taft read DC Comics?,0.003338028389752279,-0.013925225502500999,-0.13368826236046571,c0_correct
Did Queen Elizabeth I read the works of Jean-Paul Sartre?,0.009180156280419793,-0.027662410723446662,-0.1942207470346382,c0_correct
Did Queen Elizabeth The Queen Mother and her daughter share name with Tudor queen?,0.1532620641316682,-0.1489724932075922,-0.3666092848371014,c0_correct
Did Rahul Dravid ever kick a field goal?,0.036365731019855074,-0.04297843069228724,-0.13056315428475584,c0_correct
Did Rand Paul frequently swim in Lake Michigan during his undergraduate years?,0.1320375387922117,-0.07967140630124275,-0.32322249511248313,c0_correct
Did Richard III's father have greater longevity than him?,0.05302736833510491,-0.08009878906004078,-0.18468145456946017,c0_correct
Did Rumi spend his time in a state of euphoria?,0.2823817098273299,-0.13446088763009154,-0.04183349559208549,c0_correct
Did Saint Augustine use the Julian calendar?,-0.044209112947252605,0.04622356093503091,0.1632667875523156,c0_correct
Did Sartre write a play about Hell?,-0.007084692972332163,0.032315614466453174,0.0931944266997149,c0_correct
Did Secretariat win a Formula One championship?,-0.05543312981567783,0.04083116140066262,0.0636862183137864,c0_correct
Did Snoop Dogg refuse to make music with rival gang members?,0.1574730181101922,-0.13890727911637055,-0.11411979125578786,c0_wrong_to_correct
Did Solomon make up bigger percentage of Islamic prophets than Kings of Judah?,0.09520116029521164,-0.05048791055176752,-0.20659167181518678,c0_wrong_to_correct
Did Sony definitively win the video game war against Sega?,0.10298515438711131,-0.10690834157453252,-0.32350412629160896,c0_correct
Did Spiderman fight against Falcon in the MCU?,0.10534188157387014,-0.061738443056632175,-0.16297923930103841,c0_wrong_to_correct
Did Subway have a sex offender as a spokesperson?,0.0281208674930985,-0.011944164336905011,-0.003968333207591379,c0_correct
Did Terry Pratchett write about quantum mechanics?,0.23595885490210633,-0.1511772245501316,-0.18369593151936314,c0_correct
Did The Who have to cancel tours due to World War II?,0.09575064479597828,-0.07193929992687076,0.050469223713003,c0_correct
Did Thomas Greenhill's parents violate the concept of monogamy?,0.23351846084936312,-0.16134486136113663,-0.2327441838242137,c0_wrong_to_correct
Did Tony Bennett have more children than he had wives?,0.024119567787105667,-0.007129888677895879,-0.03470423277782153,c0_correct
Did U2 play a concert at the Polo Grounds?,0.0826519643366298,-0.049068194414809474,-0.17146302238849387,c0_correct
Did University of Pittsburgh founder have great deal in common with Judith Sheindlin?,0.21503309384583724,-0.14431165889957726,-0.22037037334404408,c0_correct
Did Van Gogh suffer from a mental disorder?,0.07051703675313792,-0.008122850950405158,-0.048921734823307195,c0_correct
Did Wednesday have something to do with Thor?,0.13430799872204202,-0.06270703024683139,0.023928245145427796,c0_correct
Did Woodrow Wilson consider Blacks to be equal members of society?,0.11517464425126223,-0.07468603797080867,-0.15294077519947535,c0_correct
Did Zorro carve his name into items regularly?,0.164047981353049,-0.08029872446164046,-0.05863772000232559,c0_wrong_to_wrong
Did a Polish poet write sonnets about Islamic religion?,0.21680504939652134,-0.13989598180077373,-0.39552161162014066,c0_correct
Did any Golden Globe winners attend John Kerry's alma mater?,0.16271830449835523,-0.15845419518233264,-0.2489570967110164,c0_correct
Did any citizen of San Antonio vote for Boris Johnson?,0.0343727262991107,-0.010654024665366607,0.018122795594248564,c0_wrong_to_correct
Did any cultures associate celery with death?,0.03726201244855609,-0.02141617611438043,0.03528811084823591,c0_correct
Did any killer Manson band members were named for exceed Charles Manson's kills?,0.3544873030571968,-0.1691780872451499,-0.4688384529864913,c0_correct
Did any of religions in which Himalayas are sacred originate in 19th century?,0.05908088131449818,-0.03907657782353394,-0.07092920012227677,c0_correct
Did any of the amazons on Xena: Warrior Princess star on later shows?,0.1382057769026226,-0.04446834834836694,0.177075112076731,c0_correct
Did anyone in the 1912 election take a majority of the popular vote?,0.013419050909171282,-0.03554740531149861,-0.16858416206951432,c0_correct
Did breakdancing grow in popularity during WW2?,0.0017828240540940232,0.024127078750570297,0.015470518603757366,c0_correct
Did children read Harry Potter and the Philosopher's Stone during the Albanian Civil War?,0.11064882436808599,-0.09016363731263724,-0.1661409997007971,c0_wrong_to_correct
Did compact discs make computer gaming more popular?,0.17722376576984966,-0.07306001083044333,-0.2093885957271221,c0_wrong_to_correct
Did eggs need to be kept cold in the middle ages?,0.10101128147591742,-0.046644040240616885,-0.2073082676856819,c0_wrong_to_correct
Did either Kublai Khan or his grandfather practice monogamy?,0.0684146824139289,-0.048873350062004134,-0.21111987260149379,c0_correct
Did land owners elect their rulers in the Kingdom of Hungary?,0.0690690932603355,-0.04169895932559392,-0.23271706486431976,c0_wrong_to_correct
Did mercenaries fight for England in the Glorious Revolution?,0.06019061543523996,-0.04638751477230657,-0.04391829932038782,c0_wrong_to_correct
Did pirates who had scurvy need more Vitamin C?,0.008041919954988486,-0.016968329062656884,0.003557633870923227,c0_correct
Did producer of Easy Rider ever star in a movie with Dean Cain's Princeton girlfriend?,0.16863044759086865,-0.13195996091116477,-0.43182134040899867,c0_correct
Did the 40th president of the United States forward lolcats to his friends?,0.07020169913130414,-0.05448822317989144,0.04764318750172025,c0_correct
Did the Beatles write any music in the Disco genre?,0.08532413477844292,-0.019991719254435103,0.03194260602332888,c0_correct
Did the Cherokee people send a delegation to oppose allotment?,0.09049164457280556,-0.01874444927743396,-0.02419001797924447,c0_correct
Did the Eastern Orthodox Church and the Byzantine Empire ever use the same calendar?,-0.0534838649241649,0.05823420793163889,-0.07313922054879252,c0_correct
"Did the Gunpowder plot eliminate Mary, Queen of Scots bloodline?",0.007394484318440253,0.0005681927580928336,0.027249849378244928,c0_correct
Did the Nepalese Civil War take place near India?,0.10223515119984627,-0.07108792040584816,-0.13529010287079357,c0_correct
Did the Paramount leader produce Titanic?,0.07044313686568593,-0.0445124870262214,-0.06152773122154531,c0_correct
Did the Qwerty keyboard layout predate computers?,0.016555925812251182,0.027149343325402697,0.02749637212611733,c0_correct
Did the Royal Air Force fight in the Boxer Rebellion?,-0.015723242598587484,0.0092554460457695,0.15727790089843885,c0_correct
Did the Space Race use relay batons?,-0.01964169660726145,-0.0009763253415183137,-0.09432074197622631,c0_correct
Did the Wall Street Crash of 1929 hurt the stocks of robotics companies?,0.1306386677702931,-0.08120590119367407,-0.04755147338850907,c0_correct
Did the Watergate scandal help the Republican party?,-0.041620711235776375,-0.005664392926423262,0.09205626515439602,c0_correct
Did the band Led Zeppelin own a prime number of gilded gramophones?,0.10261279243141574,-0.10398646523464541,-0.19528290025870276,c0_correct
Did the color green help Theodor Geisel become famous?,-0.012017688777091529,0.008370969359003527,-0.033330727210565625,c0_wrong_to_correct
Did the crew of Apollo 15 take pictures of Mount Sharp?,0.11838605290679272,-0.09509274341943444,-0.24824491047679942,c0_correct
Did the death of Helen Palmer have a significant effect on Dr. Seuss?,-0.014324196172144532,0.02063197541621925,0.10788787618278572,c0_correct
Did the first Duke of Valentinois play a key role in the Hundred Years' War?,0.09559199669176721,-0.0408076134111027,-0.05472626458509389,c0_wrong_to_correct
"Did the founders of the biggest city in Orange County, California speak Italian?",0.04030046319152558,-0.02946557828533436,-0.18801145092851035,c0_wrong_to_correct
Did the iPhone usher in the scientific revolution?,0.0693712267826504,-0.03591764056309571,-0.04167863927777804,c0_correct
Did the lead singer of Led Zepplin ever perform with Ernest Chataway?,0.2589306402303232,-0.20397016343293234,-0.3190813109602344,c0_correct
Did the leader of Heaven's Gate consider himself a prophet?,0.08914585281643406,-0.058342059684025366,-0.100226475797766,c0_correct
Did the phone Alexander Graham Bell use have call waiting?,0.08515755414955228,-0.04588415834297621,-0.08008154005210455,c0_correct
Did the swallow play a role in a famous film about King Arthur?,0.013800004054524306,0.03408830399221113,0.05447088872131034,c0_correct
Did travelers sing sea shanties on the Oregon Trail?,0.04331988069722792,-0.03672923037881254,-0.23360158487542648,c0_wrong_to_correct
Did villain that killed Superman murder Robin?,0.06261801726757965,-0.015281171300177143,-0.08211634901029607,c0_correct
Do American teams in National Hockey League outnumber Canadian teams?,0.15374389319459258,-0.13757428666538796,-0.2264824711047938,c0_wrong_to_correct
Do Apollo and Baldur share similar interests?,0.049151063881961776,0.0009031652828273007,-0.09135899836882988,c0_correct
Do Bing (search engine) searches earn the searcher more than competitors do?,0.1925509169788031,-0.07960367858846795,-0.1448895643107112,c0_wrong_to_correct
Do Chinese Americans face discrimination at a Federal level in the US?,-0.02716402405311491,0.0218944358297245,0.024003719921401934,c0_correct
